	TF	target	importance	count	shuffled_occurences	pvalue	p_adj
672	RUNX2	ACTB	58.37771966644297	0.0	1000	0.000999000999000999	0.0038727506259973793
282	HNF1B	MIB1	57.699462831072985	0.0	1000	0.000999000999000999	0.0038727506259973793
429	HOXA9	SMC3	57.196698316408074	0.0	992	0.000999000999000999	0.0038727506259973793
361	HOXA9	DMP1	57.13815077955417	0.0	992	0.000999000999000999	0.0038727506259973793
259	HNF1B	GSTA1	56.88938175678539	0.0	1000	0.000999000999000999	0.0038727506259973793
774	RUNX2	TNFSF11	56.52155108367974	0.0	1000	0.000999000999000999	0.0038727506259973793
706	RUNX2	GSTA1	56.52027472200616	0.0	1000	0.000999000999000999	0.0038727506259973793
326	HNF1B	TGFBR1	56.44296295109673	0.0	1000	0.000999000999000999	0.0038727506259973793
431	HOXA9	SPEN	56.294743118345075	0.0	992	0.000999000999000999	0.0038727506259973793
270	HNF1B	IL1B	56.003798693093536	0.0	1000	0.000999000999000999	0.0038727506259973793
729	RUNX2	MIB1	55.54551089409329	0.0	1000	0.000999000999000999	0.0038727506259973793
410	HOXA9	PGR	55.42409415020548	0.0	992	0.000999000999000999	0.0038727506259973793
248	HNF1B	DACH1	54.74891538323568	0.0	1000	0.000999000999000999	0.0038727506259973793
403	HOXA9	NR3C1	54.26068833631478	0.0	992	0.000999000999000999	0.0038727506259973793
412	HOXA9	PKNOX1	53.891726805010094	0.0	992	0.000999000999000999	0.0038727506259973793
341	HOXA9	ARHGEF1	53.64086915295325	0.0	992	0.000999000999000999	0.0038727506259973793
343	HOXA9	B3GALT5	53.25482739037046	0.0	992	0.000999000999000999	0.0038727506259973793
773	RUNX2	TGFBR1	53.12917987545402	0.0	1000	0.000999000999000999	0.0038727506259973793
376	HOXA9	IAPP	52.57330443444271	0.0	992	0.000999000999000999	0.0038727506259973793
339	HOXA9	ALB	52.04589008469893	0.0	992	0.000999000999000999	0.0038727506259973793
363	HOXA9	DSPP	51.82361489800886	0.0	992	0.000999000999000999	0.0038727506259973793
225	HNF1B	ACTB	51.82084835570935	0.0	1000	0.000999000999000999	0.0038727506259973793
763	RUNX2	SLC23A1	51.538582953507415	0.0	1000	0.000999000999000999	0.0038727506259973793
178	HOXA9	MYC	51.13075790803558	0.0	1000	0.000999000999000999	0.0038727506259973793
353	HOXA9	COL2A1	50.96279020906579	0.0	992	0.000999000999000999	0.0038727506259973793
181	HOXA9	RBP4	50.68625040360938	0.0	1000	0.000999000999000999	0.0038727506259973793
275	HNF1B	KDR	49.61052679303222	0.0	1000	0.000999000999000999	0.0038727506259973793
374	HOXA9	HOXB4	49.47879982362984	0.0	992	0.000999000999000999	0.0038727506259973793
405	HOXA9	OLIG2	49.41083831127149	0.0	992	0.000999000999000999	0.0038727506259973793
373	HOXA9	HOXA10	49.3825558694869	0.0	992	0.000999000999000999	0.0038727506259973793
365	HOXA9	ESR1	49.19087031199418	0.0	992	0.000999000999000999	0.0038727506259973793
750	RUNX2	PRDM16	49.18131329993898	0.0	1000	0.000999000999000999	0.0038727506259973793
372	HOXA9	HNF4A	49.07417392734077	0.0	992	0.000999000999000999	0.0038727506259973793
336	HOXA9	ACE2	48.470705175647986	0.0	992	0.000999000999000999	0.0038727506259973793
277	HNF1B	KRAS	48.246708504967984	0.0	1000	0.000999000999000999	0.0038727506259973793
280	HNF1B	MCAT	48.22728686837466	0.0	1000	0.000999000999000999	0.0038727506259973793
325	HNF1B	TERT	47.994537697199696	0.0	1000	0.000999000999000999	0.0038727506259973793
406	HOXA9	PAX8	47.830467252198446	0.0	992	0.000999000999000999	0.0038727506259973793
375	HOXA9	HP	47.56343309272024	0.0	992	0.000999000999000999	0.0038727506259973793
349	HOXA9	CDH3	47.014614039931956	0.0	992	0.000999000999000999	0.0038727506259973793
394	HOXA9	MMP13	46.53312063727109	0.0	992	0.000999000999000999	0.0038727506259973793
725	RUNX2	LEF1	46.47969487898525	0.0	1000	0.000999000999000999	0.0038727506259973793
359	HOXA9	CYP2B6	46.10071497272317	0.0	992	0.000999000999000999	0.0038727506259973793
303	HNF1B	PRDM16	45.25783693610902	0.0	1000	0.000999000999000999	0.0038727506259973793
367	HOXA9	FGF3	44.99179453982262	0.0	992	0.000999000999000999	0.0038727506259973793
348	HOXA9	CCND1	44.96579399042745	0.0	992	0.000999000999000999	0.0038727506259973793
717	RUNX2	IL1B	44.665353570351684	0.0	1000	0.000999000999000999	0.0038727506259973793
392	HOXA9	MEF2C	44.50584268887314	0.0	992	0.000999000999000999	0.0038727506259973793
238	HNF1B	CDKN1A	44.436155970240335	0.0	1000	0.000999000999000999	0.0038727506259973793
700	RUNX2	ESR1	44.378030613729536	0.0	1000	0.000999000999000999	0.0038727506259973793
425	HOXA9	SIN3A	43.99617608099924	0.0	992	0.000999000999000999	0.0038727506259973793
689	RUNX2	CREB1	43.81415417347796	0.0	1000	0.000999000999000999	0.0038727506259973793
289	HNF1B	NFKB1	43.63635658562378	0.0	1000	0.000999000999000999	0.0038727506259973793
685	RUNX2	CDKN1A	43.53671343329541	0.0	1000	0.000999000999000999	0.0038727506259973793
252	HNF1B	EPHB4	43.387413833424304	0.0	1000	0.000999000999000999	0.0038727506259973793
755	RUNX2	PTTG1	43.02317989401519	0.0	1000	0.000999000999000999	0.0038727506259973793
291	HNF1B	NOBOX	43.01672060462961	0.0	1000	0.000999000999000999	0.0038727506259973793
724	RUNX2	KRAS	42.7175439462199	0.0	1000	0.000999000999000999	0.0038727506259973793
294	HNF1B	OLIG2	42.7060589874601	0.0	1000	0.000999000999000999	0.0038727506259973793
304	RUNX2	BGLAP	42.495217670357874	0.0	1000	0.000999000999000999	0.0038727506259973793
295	HNF1B	PAX8	42.48027073960435	0.0	1000	0.000999000999000999	0.0038727506259973793
11	RUNX2	HNF1B	42.44403113963978	0.0	500	0.000999000999000999	0.0038727506259973793
383	HOXA9	INS	42.404881265700304	0.0	992	0.000999000999000999	0.0038727506259973793
192	HOXA9	TIMP1	41.92798030806881	0.0	1000	0.000999000999000999	0.0038727506259973793
327	HNF1B	TNFSF11	41.6830077256765	0.0	1000	0.000999000999000999	0.0038727506259973793
182	HOXA9	SCMH1	41.434646805914575	0.0	1000	0.000999000999000999	0.0038727506259973793
157	HOXA9	CA2	41.37704382890144	0.0	1000	0.000999000999000999	0.0038727506259973793
338	HOXA9	AIFM1	41.10852888725054	0.0	992	0.000999000999000999	0.0038727506259973793
4	HNF1B	RUNX2	41.052992993992525	0.0	500	0.000999000999000999	0.0038727506259973793
723	RUNX2	KLK3	40.80169370041911	0.0	1000	0.000999000999000999	0.0038727506259973793
416	HOXA9	PTEN	40.70653212125711	0.0	992	0.000999000999000999	0.0038727506259973793
760	RUNX2	SHH	40.13370502708507	0.0	1000	0.000999000999000999	0.0038727506259973793
340	HOXA9	AMBN	39.590307506328955	0.0	992	0.000999000999000999	0.0038727506259973793
296	HNF1B	PCSK1	39.24563826640666	0.0	1000	0.000999000999000999	0.0038727506259973793
327	RUNX2	MYC	39.12306030192773	0.0	1000	0.000999000999000999	0.0038727506259973793
369	HOXA9	GCG	38.94507800734442	0.0	992	0.000999000999000999	0.0038727506259973793
350	HOXA9	CDKN1A	38.71444400657044	0.0	992	0.000999000999000999	0.0038727506259973793
346	HOXA9	BRCA1	38.41074844081737	0.0	992	0.000999000999000999	0.0038727506259973793
711	RUNX2	HP	38.33411800630269	0.0	1000	0.000999000999000999	0.0038727506259973793
224	HNF1B	ACE2	38.13584057245611	0.0	1000	0.000999000999000999	0.0038727506259973793
299	HNF1B	PGR	38.054970988833425	0.0	1000	0.000999000999000999	0.0038727506259973793
772	RUNX2	TERT	38.01790073620394	0.0	1000	0.000999000999000999	0.0038727506259973793
722	RUNX2	KDR	37.77210891693488	0.0	1000	0.000999000999000999	0.0038727506259973793
413	HOXA9	PPARGC1A	37.5598853353949	0.0	992	0.000999000999000999	0.0038727506259973793
741	RUNX2	OLIG2	37.45043098006082	0.0	1000	0.000999000999000999	0.0038727506259973793
191	HOXA9	STAT6	37.44801820470546	0.0	1000	0.000999000999000999	0.0038727506259973793
678	RUNX2	B3GALT5	37.31449229719762	0.0	1000	0.000999000999000999	0.0038727506259973793
235	HNF1B	CBX2	37.26623274805618	0.0	1000	0.000999000999000999	0.0038727506259973793
141	HNF1B	STAT6	37.178386193961714	0.0	1000	0.000999000999000999	0.0038727506259973793
440	HOXA9	VCAM1	36.834405358332035	0.0	992	0.000999000999000999	0.0038727506259973793
692	RUNX2	CXCL8	36.57918788883917	0.0	1000	0.000999000999000999	0.0038727506259973793
242	HNF1B	CREB1	36.5661622264627	0.0	1000	0.000999000999000999	0.0038727506259973793
739	RUNX2	NR3C1	36.35806449832086	0.0	1000	0.000999000999000999	0.0038727506259973793
231	HNF1B	B3GALT5	36.3335909743778	0.0	1000	0.000999000999000999	0.0038727506259973793
154	HOXA9	AKR1C4	36.25555000550053	0.0	1000	0.000999000999000999	0.0038727506259973793
720	RUNX2	IRF1	36.24596668131256	0.0	1000	0.000999000999000999	0.0038727506259973793
6	HOXA9	RUNX2	36.22539327537203	0.0	1000	0.000999000999000999	0.0038727506259973793
777	RUNX2	VEZF1	35.934160817906836	0.0	1000	0.000999000999000999	0.0038727506259973793
357	HOXA9	CXCL8	35.69755921661867	0.0	992	0.000999000999000999	0.0038727506259973793
175	HOXA9	MSI2	35.540178251194995	0.0	1000	0.000999000999000999	0.0038727506259973793
234	HNF1B	BRCA1	35.012845114649274	0.0	1000	0.000999000999000999	0.0038727506259973793
342	HOXA9	ARX	34.73010626207134	0.0	992	0.000999000999000999	0.0038727506259973793
304	HNF1B	PRL	34.62804280758921	0.0	1000	0.000999000999000999	0.0038727506259973793
279	HNF1B	MAFA	34.5392603119711	0.0	1000	0.000999000999000999	0.0038727506259973793
390	HOXA9	MAFA	34.42016105555364	0.0	992	0.000999000999000999	0.0038727506259973793
308	HNF1B	PTTG1	34.39055612303878	0.0	1000	0.000999000999000999	0.0038727506259973793
682	RUNX2	CBX2	34.367294327806555	0.0	1000	0.000999000999000999	0.0038727506259973793
362	HOXA9	DNER	34.30799055378021	0.0	992	0.000999000999000999	0.0038727506259973793
158	HOXA9	CCNE1	34.22311982009119	0.0	1000	0.000999000999000999	0.0038727506259973793
337	RUNX2	SOST	34.202445633592596	0.0	1000	0.000999000999000999	0.0038727506259973793
331	HNF1B	WNT3A	34.0611151366214	0.0	1000	0.000999000999000999	0.0038727506259973793
734	RUNX2	NELL1	34.000210803891505	0.0	1000	0.000999000999000999	0.0038727506259973793
742	RUNX2	PAX8	33.86022099251655	0.0	1000	0.000999000999000999	0.0038727506259973793
190	HOXA9	SP7	33.82683564264984	0.0	1000	0.000999000999000999	0.0038727506259973793
313	HNF1B	SHH	33.79730381431886	0.0	1000	0.000999000999000999	0.0038727506259973793
329	RUNX2	PTTG1IP	33.692083729755375	0.0	1000	0.000999000999000999	0.0038727506259973793
740	RUNX2	ODC1	33.58488799854	0.0	1000	0.000999000999000999	0.0038727506259973793
330	HNF1B	VEZF1	33.54023554161782	0.0	1000	0.000999000999000999	0.0038727506259973793
155	HOXA9	BGLAP	33.48243006826091	0.0	1000	0.000999000999000999	0.0038727506259973793
674	RUNX2	ALB	33.36528255646019	0.0	1000	0.000999000999000999	0.0038727506259973793
273	HNF1B	IRF1	32.95116047453301	0.0	1000	0.000999000999000999	0.0038727506259973793
618	NKX6-1	MMP13	32.79919288269726	0.0	1000	0.000999000999000999	0.0038727506259973793
168	HOXA9	KRT18	32.76652412224443	0.0	1000	0.000999000999000999	0.0038727506259973793
105	HNF1B	BGLAP	32.744398237066264	0.0	1000	0.000999000999000999	0.0038727506259973793
322	RUNX2	MEP1B	32.59374446128639	0.0	1000	0.000999000999000999	0.0038727506259973793
330	RUNX2	RBP4	32.43539353343102	0.0	1000	0.000999000999000999	0.0038727506259973793
188	HOXA9	SOST	32.37352771501893	0.0	1000	0.000999000999000999	0.0038727506259973793
236	HNF1B	CCND1	32.22151194795991	0.0	1000	0.000999000999000999	0.0038727506259973793
292	HNF1B	NR3C1	32.1566877292913	0.0	1000	0.000999000999000999	0.0038727506259973793
107	HNF1B	CA2	32.13018198601649	0.0	1000	0.000999000999000999	0.0038727506259973793
730	RUNX2	MMP13	32.10619801051801	0.0	1000	0.000999000999000999	0.0038727506259973793
765	RUNX2	SMC3	31.92331815710811	0.0	1000	0.000999000999000999	0.0038727506259973793
308	RUNX2	CD34	31.917659757449027	0.0	1000	0.000999000999000999	0.0038727506259973793
758	RUNX2	SELE	31.861187765654375	0.0	1000	0.000999000999000999	0.0038727506259973793
874	SFPQ	SLC23A1	31.455095158451314	0.0	991	0.000999000999000999	0.0038727506259973793
240	HNF1B	CFTR	31.407626608676676	0.0	1000	0.000999000999000999	0.0038727506259973793
256	HNF1B	FGFR2	31.398792283269078	0.0	1000	0.000999000999000999	0.0038727506259973793
751	RUNX2	PRL	31.264443370894202	0.0	1000	0.000999000999000999	0.0038727506259973793
628	NKX6-1	ODC1	30.94455288450147	0.0	1000	0.000999000999000999	0.0038727506259973793
408	HOXA9	PDX1	30.838114041442214	0.0	992	0.000999000999000999	0.0038727506259973793
320	HNF1B	SPEN	30.837379951783593	0.0	1000	0.000999000999000999	0.0038727506259973793
688	RUNX2	COL2A1	30.804092495349064	0.0	1000	0.000999000999000999	0.0038727506259973793
597	NKX6-1	HOXA9	30.662065885357357	0.0	1000	0.000999000999000999	0.0038727506259973793
379	HOXA9	IGF1	30.58601709149135	0.0	992	0.000999000999000999	0.0038727506259973793
728	RUNX2	MEF2C	30.559654761028213	0.0	1000	0.000999000999000999	0.0038727506259973793
434	HOXA9	TAFAZZIN	30.300847942949318	0.0	992	0.000999000999000999	0.0038727506259973793
687	RUNX2	CFTR	30.191349206100906	0.0	1000	0.000999000999000999	0.0038727506259973793
306	RUNX2	CA2	30.077112435021657	0.0	1000	0.000999000999000999	0.0038727506259973793
339	RUNX2	SP7	30.001845615637958	0.0	1000	0.000999000999000999	0.0038727506259973793
743	RUNX2	PCSK1	29.727825682110304	0.0	1000	0.000999000999000999	0.0038727506259973793
703	RUNX2	FGFR2	29.562157527920085	0.0	1000	0.000999000999000999	0.0038727506259973793
261	HNF1B	HOXA10	29.509404764944982	0.0	1000	0.000999000999000999	0.0038727506259973793
138	HNF1B	SOST	29.426242039061137	0.0	1000	0.000999000999000999	0.0038727506259973793
276	HNF1B	KLK3	29.39134469907051	0.0	1000	0.000999000999000999	0.0038727506259973793
264	HNF1B	HP	29.209535884868924	0.0	1000	0.000999000999000999	0.0038727506259973793
708	RUNX2	HOXA10	29.19441880999351	0.0	1000	0.000999000999000999	0.0038727506259973793
768	RUNX2	SPP1	29.156031789811195	0.0	1000	0.000999000999000999	0.0038727506259973793
109	HNF1B	CD34	29.037557982421486	0.0	1000	0.000999000999000999	0.0038727506259973793
382	HOXA9	IL6	28.99898263478805	0.0	992	0.000999000999000999	0.0038727506259973793
396	HOXA9	MYCN	28.82217643124665	0.0	992	0.000999000999000999	0.0038727506259973793
173	HOXA9	MEP1B	28.511517739155035	0.0	1000	0.000999000999000999	0.0038727506259973793
696	RUNX2	DMP1	28.427411557077768	0.0	1000	0.000999000999000999	0.0038727506259973793
278	HNF1B	LEF1	28.38287395481503	0.0	1000	0.000999000999000999	0.0038727506259973793
272	HNF1B	INS	28.36136956435784	0.0	1000	0.000999000999000999	0.0038727506259973793
301	HNF1B	PKNOX1	28.280730704533465	0.0	1000	0.000999000999000999	0.0038727506259973793
442	HOXA9	WNT3A	28.174293304795746	0.0	992	0.000999000999000999	0.0038727506259973793
260	HNF1B	HNF4A	28.139615849070964	0.0	1000	0.000999000999000999	0.0038727506259973793
164	HOXA9	GNAS	28.11119427457514	0.0	1000	0.000999000999000999	0.0038727506259973793
118	HNF1B	KRT18	28.009396305911608	0.0	1000	0.000999000999000999	0.0038727506259973793
417	HOXA9	PTGS2	27.968921938324232	0.0	992	0.000999000999000999	0.0038727506259973793
764	RUNX2	SLC5A1	27.79520950564978	0.0	1000	0.000999000999000999	0.0038727506259973793
746	RUNX2	PGR	27.761580378056884	0.0	1000	0.000999000999000999	0.0038727506259973793
250	HNF1B	DNER	27.750465573104258	0.0	1000	0.000999000999000999	0.0038727506259973793
748	RUNX2	PKNOX1	27.314070021253983	0.0	1000	0.000999000999000999	0.0038727506259973793
163	HOXA9	GJA1	27.3078061176424	0.0	1000	0.000999000999000999	0.0038727506259973793
142	HNF1B	TIMP1	27.153307457849646	0.0	1000	0.000999000999000999	0.0038727506259973793
420	HOXA9	RASSF1	27.149624625847466	0.0	992	0.000999000999000999	0.0038727506259973793
253	HNF1B	ESR1	27.05911752592275	0.0	1000	0.000999000999000999	0.0038727506259973793
171	HOXA9	MEIS1	26.711959728248075	0.0	1000	0.000999000999000999	0.0038727506259973793
311	HNF1B	SELE	26.584303998885204	0.0	1000	0.000999000999000999	0.0038727506259973793
403	ST18	AKR1C4	26.38274636324975	0.0	1000	0.000999000999000999	0.0038727506259973793
318	HNF1B	SMC3	26.379538780575142	0.0	1000	0.000999000999000999	0.0038727506259973793
713	RUNX2	IBSP	26.348526337900168	0.0	1000	0.000999000999000999	0.0038727506259973793
316	HNF1B	SLC23A1	26.269653188934914	0.0	1000	0.000999000999000999	0.0038727506259973793
377	HOXA9	IBSP	26.16918643047025	0.0	992	0.000999000999000999	0.0038727506259973793
227	HNF1B	ALB	26.148814738718514	0.0	1000	0.000999000999000999	0.0038727506259973793
265	HNF1B	IAPP	26.12593042158379	0.0	1000	0.000999000999000999	0.0038727506259973793
345	HOXA9	BLK	25.88978092857798	0.0	992	0.000999000999000999	0.0038727506259973793
767	RUNX2	SPEN	25.859436616521876	0.0	1000	0.000999000999000999	0.0038727506259973793
317	HNF1B	SLC5A1	25.757154261226763	0.0	1000	0.000999000999000999	0.0038727506259973793
710	RUNX2	HOXB4	25.608905792927427	0.0	1000	0.000999000999000999	0.0038727506259973793
184	HOXA9	SETBP1	25.490020368199	0.0	1000	0.000999000999000999	0.0038727506259973793
287	HNF1B	NELL1	25.368211670245707	0.0	1000	0.000999000999000999	0.0038727506259973793
704	RUNX2	GCG	25.172203907899867	0.0	1000	0.000999000999000999	0.0038727506259973793
314	HNF1B	SIN3A	25.029918504443145	0.0	1000	0.000999000999000999	0.0038727506259973793
128	HNF1B	MYC	25.0281293342832	0.0	1000	0.000999000999000999	0.0038727506259973793
380	HOXA9	IHH	24.996496263400434	0.0	992	0.000999000999000999	0.0038727506259973793
715	RUNX2	IGF1	24.782228694789715	0.0	1000	0.000999000999000999	0.0038727506259973793
312	RUNX2	GJA1	24.74328487835811	0.0	1000	0.000999000999000999	0.0038727506259973793
752	RUNX2	PTEN	24.65627485051476	0.0	1000	0.000999000999000999	0.0038727506259973793
697	RUNX2	DNER	24.655265040871157	0.0	1000	0.000999000999000999	0.0038727506259973793
56	HIVEP1	BMP2	24.516684157858492	0.0	1000	0.000999000999000999	0.0038727506259973793
317	RUNX2	KRT18	24.292558353229246	0.0	1000	0.000999000999000999	0.0038727506259973793
329	HNF1B	VCAM1	24.234559357028346	0.0	1000	0.000999000999000999	0.0038727506259973793
293	HNF1B	ODC1	23.869451347698046	0.0	1000	0.000999000999000999	0.0038727506259973793
677	RUNX2	ARX	23.86262019335768	0.0	1000	0.000999000999000999	0.0038727506259973793
673	RUNX2	AIFM1	23.79873808012676	0.0	1000	0.000999000999000999	0.0038727506259973793
177	HOXA9	MYB	23.77416385278104	0.0	1000	0.000999000999000999	0.0038727506259973793
698	RUNX2	DSPP	23.71329865266452	0.0	1000	0.000999000999000999	0.0038727506259973793
608	NKX6-1	IRF1	23.683411524372975	0.0	1000	0.000999000999000999	0.0038727506259973793
229	HNF1B	ARHGEF1	23.588207937028116	0.0	1000	0.000999000999000999	0.0038727506259973793
681	RUNX2	BRCA1	23.446720851922077	0.0	1000	0.000999000999000999	0.0038727506259973793
321	HNF1B	SPP1	23.42809131887123	0.0	1000	0.000999000999000999	0.0038727506259973793
239	HNF1B	CDKN2A	23.287311523005066	0.0	1000	0.000999000999000999	0.0038727506259973793
719	RUNX2	INS	22.967699102506465	0.0	1000	0.000999000999000999	0.0038727506259973793
108	HNF1B	CCNE1	22.95068647502335	0.0	1000	0.000999000999000999	0.0038727506259973793
411	HOXA9	PKHD1	22.923557931954807	0.0	992	0.000999000999000999	0.0038727506259973793
984	ST18	SIN3A	22.903463121430722	0.0	991	0.000999000999000999	0.0038727506259973793
712	RUNX2	IAPP	22.707644469796524	0.0	1000	0.000999000999000999	0.0038727506259973793
385	HOXA9	KCNK3	22.673770098555014	0.0	992	0.000999000999000999	0.0038727506259973793
114	HNF1B	GNAS	22.501052831519875	0.0	1000	0.000999000999000999	0.0038727506259973793
196	HOXA9	TTR	22.495632546686092	0.0	1000	0.000999000999000999	0.0038727506259973793
583	NKX6-1	DACH1	22.378608275608833	0.0	1000	0.000999000999000999	0.0038727506259973793
152	HIVEP1	HP	22.309904867359716	0.0	1000	0.000999000999000999	0.0038727506259973793
671	RUNX2	ACE2	22.21994036954033	0.0	1000	0.000999000999000999	0.0038727506259973793
313	RUNX2	GNAS	22.060476894057597	0.0	1000	0.000999000999000999	0.0038727506259973793
684	RUNX2	CDH3	22.034718146413113	0.0	1000	0.000999000999000999	0.0038727506259973793
326	RUNX2	MYB	22.012302921354095	0.0	1000	0.000999000999000999	0.0038727506259973793
749	RUNX2	PPARGC1A	22.01032856804367	0.0	1000	0.000999000999000999	0.0038727506259973793
251	HNF1B	DSPP	22.00728438551733	0.0	1000	0.000999000999000999	0.0038727506259973793
245	HNF1B	CXCL8	21.871604736281572	0.0	1000	0.000999000999000999	0.0038727506259973793
356	HOXA9	CTBP1	21.854160890048544	0.0	992	0.000999000999000999	0.0038727506259973793
995	ST18	TGFBR1	21.84310772957322	0.0	991	0.000999000999000999	0.0038727506259973793
686	RUNX2	CDKN2A	21.80054784285488	0.0	1000	0.000999000999000999	0.0038727506259973793
676	RUNX2	ARHGEF1	21.762944533869554	0.0	1000	0.000999000999000999	0.0038727506259973793
718	RUNX2	IL6	21.760054423056577	0.0	1000	0.000999000999000999	0.0038727506259973793
800	SFPQ	COL2A1	21.678054879316992	0.0	991	0.000999000999000999	0.0038727506259973793
799	SFPQ	CFTR	21.25732513874558	0.0	991	0.000999000999000999	0.0038727506259973793
237	HNF1B	CDH3	21.13286829020452	0.0	1000	0.000999000999000999	0.0038727506259973793
331	RUNX2	SCMH1	21.127027833050658	0.0	1000	0.000999000999000999	0.0038727506259973793
134	HNF1B	SETBP1	21.05286277486319	0.0	1000	0.000999000999000999	0.0038727506259973793
858	SFPQ	PGR	20.936207924203586	0.0	991	0.000999000999000999	0.0038727506259973793
123	HNF1B	MEP1B	20.921239778932343	0.0	1000	0.000999000999000999	0.0038727506259973793
266	HNF1B	IBSP	20.91287280262328	0.0	1000	0.000999000999000999	0.0038727506259973793
694	RUNX2	CYP2B6	20.792920725716684	0.0	1000	0.000999000999000999	0.0038727506259973793
309	RUNX2	CEBPD	20.57939622847135	0.0	1000	0.000999000999000999	0.0038727506259973793
247	HNF1B	CYP2B6	20.5495064976323	0.0	1000	0.000999000999000999	0.0038727506259973793
355	HOXA9	CRYAA	20.528564869712216	0.0	992	0.000999000999000999	0.0038727506259973793
656	NKX6-1	SPP1	20.44226556754737	0.0	1000	0.000999000999000999	0.0038727506259973793
340	RUNX2	STAT6	20.441049635183663	0.0	1000	0.000999000999000999	0.0038727506259973793
