TF,target,importance
FOXP1,LRBA,4.697957224656013
RFX3,ENTPD1-AS1,4.687308671034992
HDAC8,CSGALNACT1,4.683970526785153
KMT2A,ADGRG5,4.671141435017711
HIVEP1,STEAP4,4.630782324858542
IRF8,AP3M2,4.620926492268974
RFX3,NRP1,4.61631808148862
FOXP1,DLEU2,4.615755195991657
ZEB2,DPYD,4.609546703276513
IRF8,VEGFB,4.564231666138224
FOXP1,CHST11,4.561915551705772
ZEB2,ARHGAP26,4.550786291009888
IRF8,TOX,4.5408436228501925
ZEB2,SIK3,4.51016546215573
FOXP1,LYZ,4.509375070913956
ZEB2,SBF2,4.508079888496518
IRF8,PLEK,4.503884254625244
MYBL1,PYHIN1,4.500097261409675
ZNF544,ARHGEF12,4.4970730091213
RUNX1,RAP2C-AS1,4.494976529353187
FOXP1,RABGAP1L,4.492657157567065
ZEB2,DIAPH2,4.487906805255521
ETS1,CD7,4.485201488022604
TRPS1,HLA-DPA1,4.478355508292544
RPS6KA5,MTURN,4.476892929516263
IRF4,TCF7,4.475310480673304
ETS1,CD3E,4.472646381923644
TCF4,C12orf75,4.465387518508202
IRF8,NCALD,4.455508617675676
ZNF133,CD28,4.455130461000885
TCF4,SIT1,4.448262381950198
ZEB2,ATG7,4.443320932920834
SP4,PRIM2,4.413076067385418
JUN,IER2,4.408056159453831
SP4,MAST4,4.401426784195941
GATA3,CCDC14,4.395487862217539
GATA3,CENPE,4.372608075417427
FOXP1,FAF1,4.3613805175548945
SP4,AK9,4.359232181426447
ZNF37A,CEP162,4.354995290361676
FEZ1,ENSG00000290879,4.346947186010364
ZEB2,LINC00278,4.34096383761026
ZEB1,FCN1,4.338111684626988
FEZ1,SYTL3,4.329718629212333
RUNX1,SLC2A13,4.323086522906345
ZEB2,SPN,4.319860834208115
CEBPD,MAGED1,4.318311883280222
ZEB2,PLCB1,4.310719248209229
HMGB2,PLBD1,4.301002420565193
ZEB2,CHN2,4.297154697216905
ZEB2,ARL15,4.276355317651057
ODC1,TCF7,4.273077775739956
ZEB2,CERS6,4.258598814867178
FEZ1,CDC42EP3-AS1,4.258406332489222
ZEB2,ITFG1,4.2233657735013965
FOXP1,PRKACB,4.203521787543138
FOXP1,FBXL20,4.197208821513637
STAT1,LINC01473,4.192241518547597
IRF8,ID2,4.1903612728690005
SETBP1,MMD,4.186008233605936
SP140,GUCY1A1,4.1849248297493
ZNF568,ZDHHC14,4.178106768010725
BCL11B,ATP8B2,4.17503977618853
HMGB2,STRBP,4.173925535032825
IRF8,ACTN1,4.1672475758089025
FOXN3,WRN,4.1540389273993945
IRF8,LIMA1,4.1537914645077265
TRPS1,FCER1A,4.151872494009389
IRF7,UGCG,4.141500626045958
ZEB1,CCSER1,4.134290659065978
SP140,GCLM,4.130894527294705
ZEB2,KIF13A,4.126209468084513
ZEB2,ZNF91,4.125540207256118
ETS1,SLC16A7,4.124412878627859
FOXP1,CHD7,4.123631722946318
ZEB2,IL2RG,4.119903286235178
FOXP1,STXBP5,4.113203788082359
POU2F2,ADGRE2,4.104311792822252
MYBL1,TRGC2,4.104050012751353
ZEB2,FLT3,4.095860632723483
ZEB2,GPR141,4.0949665251964085
HDAC8,METTL15,4.087577012738953
FOXP1,CLEC2D,4.086867792436758
MYBL1,TRBC2,4.0816182849236515
IRF7,APP,4.079358716496568
ZNF782,NRP1,4.073870295038496
NCALD,ANKRD28,4.071191274580297
NR3C2,SSX2IP,4.0630377289314294
FOSB,NR4A1,4.059527339332128
IRF1,EIF2AK3,4.052267824608948
IRF8,LST1,4.044040358622453
DACH1,CASP5,4.034082236111173
SOX4,SBK1,4.030526112114203
FOXP1,HCG18,4.02967657465739
BDP1,SLC35D1,4.018739540758255
NFAT5,FMNL2,4.008780570274053
ZNF101,ABLIM1,4.007771162683574
FOXP1,ZNF767P--chr7:149547154(-),4.007059265748528
FOXP1,SSH2,4.00510195033451
ZNF331,AMMECR1,3.9962013658113267
RPS6KA5,ODF2L,3.9942291989159724
HIVEP1,ADM,3.9911730138933224
FOXP1,FRY,3.9903266346374933
SETBP1,TOX,3.9882566916388154
TCF4,LIME1,3.985508521968568
ZNF37A,GPR174,3.984500898434876
HMGB2,GPR174,3.9844747903408564
IRF1,RAB28,3.9804025159679544
SP4,POLG2,3.975483092026203
HMGB2,CISH,3.970088461793048
HDAC8,CLYBL,3.9636698630377603
DACH1,PIBF1,3.960588347771811
ZEB2,PLXDC2,3.953501123069204
MYBL1,CD28,3.951336624885751
FOXP1,WWOX,3.951126265205651
BDP1,OPTN,3.9481353516540847
ZNF568,STK17A,3.945132871114219
NCALD,WDFY4,3.93904732619531
ZHX3,LCLAT1,3.9365095812304447
RFX3,ZNF782,3.925141494721595
FOXP1,GAB2,3.9213863607287665
IRF8,XAF1,3.9196190940051268
TCF4,APP,3.914323227765017
IRF8,MNDA,3.9134403908535798
NCALD,CD226,3.912079694550302
ZEB2,ID2,3.911135050697711
TRAF4,CST7,3.897111455111492
FOXP1,MAP3K5,3.890361948771861
IRF1,COLQ,3.8897237357607883
ZEB2,CSF3R,3.887266002236881
ARID5B,ENSG00000272368,3.886482921911101
ZEB2,ADAM28,3.8831759452831447
ZNF101,ANKRD26,3.879723477154979
ZEB2,MED13L,3.879149368902137
IRF8,MYO9A,3.876357275050529
ZEB2,VTI1A,3.875553382892343
CEBPD,IRF8,3.87129278974364
MSI2,PPM1L,3.8684572709448624
IRF8,CYFIP2,3.86196350582583
MAFB,SNX25,3.861673008152095
IRF8,PLEKHA5,3.8598936838162685
FOS,HMGB2,3.8597197377912202
FOXP1,RABGEF1,3.8585343814813156
ZEB2,AOAH,3.8569070711898394
IRF7,TRAF4,3.8549600255147256
RUNX2,SFMBT2,3.849859012611021
RUNX1,FAM66A,3.848178005408689
IKZF3,PATJ,3.846625380739142
ZNF101,TSHZ2,3.8417684630889455
ZNF37A,SLC7A5,3.8416539294664647
RPS6KA5,ENSG00000298678,3.835622112959469
ZEB2,CD36,3.83454337683229
RFX3,NME7,3.831985279864394
ZEB2,SLC8A1,3.8254053848796064
HIVEP2,PCED1B-AS1,3.8233522035210163
NR6A1,ENSG00000306766,3.813923043145331
IRF7,ALOX5AP,3.808076500321156
CEBPD,ZEB1,3.7978513090564294
TRPS1,FOXP1,3.7956793432958755
FOXP1,MED13L,3.7909228281288017
IRF8,CCSER1,3.7870469592259735
ZEB2,ASH1L,3.783037186589042
FOS,LINGO2,3.779539603802119
IRF4,TENT5C,3.7650777551474817
IRF1,ACSL1,3.761135802886263
ZNF37A,CD5,3.7609926540956318
FOXP1,CST3,3.7579863976012007
IRF8,PPP1R14B,3.749826190494861
FOXP1,LINC00278,3.749074084598439
RFX7,ATF7IP2,3.748439386048137
JUN,ENSG00000302489,3.746458297747596
ZEB2,DLEU2,3.745780620422265
HDAC8,LINC00299,3.745023526147879
HLCS,TOGARAM1,3.742528140959326
FOXP1,LRMDA,3.7398630190987414
IRF8,ITM2C,3.7386959837252105
FOXP1,WDFY2,3.732573107582053
IRF7,SIT1,3.7308567866205946
TCF4,IGKC,3.728541886687826
STAT1,SAMD9L,3.7277512607099714
TAGLN2,MAML2,3.726936767896054
STAT1,XAF1,3.726513869593612
IKZF3,KLRK1,3.7255573709939203
FOXP1,FTX,3.725429758156746
IRF4,IL3RA--chrX:1335025(+),3.722900631784031
ZEB2,ZNF407,3.7218364869452443
ZHX3,LINC01278,3.721413560310498
IRF1,HLA-DPA1,3.7086710665044222
TRPS1,ZEB2,3.7057953212866765
FOXP1,ATXN1,3.7057641064292923
TCF4,SLC7A5,3.701427586808143
FOS,IL1RN,3.6941775098543808
FOXP1,ARHGEF3,3.6936254588036723
ZEB2,TBC1D5,3.6878976799645407
HIVEP2,PRKCQ,3.6874153918398638
ZEB2,TSPAN33,3.685412112788375
IRF4,KCNA3,3.685169286913146
NCALD,SLC12A2,3.6769162330458913
IRF1,MAX,3.675161166633484
IRF8,CD2AP,3.674271052358602
FOXP1,AIF1,3.6697524883052597
FOS,FLNB,3.660566624239542
TCF12,BTRC,3.6588772510107948
JUN,RHOB,3.6580973094080926
IRF8,PIP4K2A,3.658053027323078
ETS1,IL7R,3.6572435341690115
ZEB2,LRMDA,3.6534099758318765
CEBPD,CD28,3.6519303151022844
FOXP1,VCAN,3.6465952170319813
HIVEP1,ELL2,3.6448025277634724
IKZF3,FCMR,3.6428656485552575
ZNF600,HLCS,3.6399695768447473
RUNX2,ANKRD36C,3.639711346557271
SP4,HIBCH,3.639547612228731
FOXP1,LYN,3.6347998254150005
IRF1,HMOX1,3.6272719204263892
IRF1,ENSG00000306779,3.6262023211727867
FOXP1,ATP9B,3.6252020837450556
RUNX2,PCED1B,3.617012009948494
IRF8,CD38,3.6155798715383822
ZEB2,SIPA1L1,3.6115302542423557
IRF4,PLD4,3.6114340503579565
BCL11B,ETS1,3.6114106928490006
ZEB2,ZFAND3,3.6112002624704846
RORA,ENSG00000259363,3.6079806104520844
TRPS1,GK5,3.5994022002523938
FOS,SFMBT1,3.596111016277356
ZBTB20,ENSG00000298831,3.5955538859871434
FOXP1,DENND4A,3.5865762407333186
SP140,CYP4F22,3.5815373922101026
FOXP1,PAN3,3.5807644763109803
RUNX2,TBC1D32,3.5798023790408635
STAT4,GALM,3.5794252498320143
IRF8,P2RY10,3.575067529657616
FOXP1,DPYD,3.5741921008216195
CEBPD,WDFY4,3.5720493167255105
FOXP1,PLCB1,3.570742734010139
ZEB2,SPATS2L,3.567907136648241
IRF8,SERPINF1,3.5664384284901565
NR4A1,RBL1,3.566059051749779
ZHX3,FMNL2,3.562619623212845
TRPS1,KLRD1,3.562455009348911
ZEB2,LINC-PINT,3.5593791365528373
FOXP1,ASH1L,3.5581214828311163
TAGLN2,TMTC2,3.5523935939665576
RFX3,UBASH3B,3.55211421542488
NCALD,ANKAR,3.547439336888444
MAF,TRBC1,3.546467206974658
FOXP1,ARHGAP26,3.5430673548435703
FOXP1,ZSWIM6,3.5345451544777413
ZEB2,UTRN,3.53412857609694
ZNF568,L3MBTL4,3.533094107673456
ZEB2,ZSWIM6,3.532543418312012
ZEB2,ANKRD44,3.5318766315143666
FOXP1,DENND1A,3.531123713906742
HES1,PLPP5,3.527890658949508
IRF7,GZMB,3.526963382565692
TCF4,ENSG00000307645,3.5258148125293203
HIVEP1,SLC25A33,3.525033603190402
FOXN3,SCMH1,3.5240287814054922
FOS,DUSP5,3.523205336674369
ZNF626,NUSAP1,3.520231591007707
ZNF101,TMEM241,3.518995775004992
SOX4,PRKN,3.5151838369048964
FOXP1,ZFAND3,3.5093234120339787
ZNF782,PKD2,3.508716693789548
ETS1,CD3G,3.499749669252187
FOXP1,SIK3,3.4973430786001116
ZNF626,SGO1-AS1,3.494004322037188
STAT1,GCLM,3.4924245332129566
HIVEP2,RGS7,3.4910673362552833
RFX3,ENSG00000269825,3.491062200404279
TAGLN2,ELMO1,3.4898999521474203
ZNF782,LAT,3.489710012352056
TCF7L2,SHLD1,3.487398575854296
STAT1,PATL2,3.4836806922150862
ZEB2,LINC01619,3.482529717778504
IRF1,HLA-DPB1,3.482474709051741
FOXP1,MAML2,3.4818757304764056
IRF4,FCER1A,3.479833454556655
ZEB2,LINC02631,3.4787005849805044
TRPS1,HLA-DPB1,3.47677494290675
ZNF568,STAM,3.4750467221164945
ZNF101,LCK,3.4735066507352346
IRF1,MAILR,3.4678075321631114
STAT1,GBP5,3.465787684261431
ETS1,RASGRP1,3.4653358779588284
FOXP1,MEGF9,3.4648773297430835
KMT2A,CCDC30,3.455827534299013
FOXP1,HLA-DRA,3.4514026047910247
HDAC8,RBL1,3.4503698009130415
SP140,ABTB3,3.4456141220975174
IRF8,SPATS2,3.445399421315278
KMT2A,ENSG00000232053,3.4453554681534686
TCF7,KLRF1,3.44501640240905
FOXP1,PLXDC2,3.444191964535597
IKZF3,CCL5,3.4426631494464957
FOXP1,RBM47,3.441590770221658
ZEB2,GAB2,3.441514584042349
HDAC8,PCNX4,3.4413559584973075
SP140,UST,3.4403055036628047
CEBPD,FEZ1,3.4373776242366114
ZEB2,XRCC4,3.4287701729055224
ZNF91,TTC38,3.4280055330111616
JUN,ENSG00000290039,3.427414720890672
STAT4,LINGO2,3.427135325728132
KMT2A,KCNQ1OT1,3.426776912597663
IRF1,CD28,3.4250666424892056
IRF4,DENND11,3.4248446038707328
SOX4,KIAA1958,3.423021474672896
ZEB2,SSH2,3.419910461620397
ZEB2,CCM2,3.419061584995696
IRF4,RGS7,3.4189808826547257
ZEB2,IRF8,3.4135038106583098
IRF7,IL3RA--chrX:1335025(+),3.412151619618282
RFX3,LAT,3.4111557164724777
ZBTB10,PLCL1,3.409772611382525
ETS1,TRAT1,3.407854421024627
ETS1,SAMD3,3.4037153552554087
ZEB2,PECAM1,3.402897446874229
FOXP1,KIF13A,3.4025876190355135
MCTP2,PADI4,3.4000887201199546
ZEB2,NFATC2,3.400070957725301
DACH1,DOP1A,3.397378724654975
IRF1,ZBTB10,3.3924761364968536
ETS1,SPOCK2,3.3922693430736817
MCTP2,ENSG00000262879,3.390258062925143
POU2F2,FCRL3,3.3897629605504522
NCALD,FUT8,3.38844478485614
FOSB,MCTP2,3.383784489716541
NFATC2,ID2,3.3828399340878557
ZEB2,PLD4,3.378852124838538
ZEB2,HLA-DRB1,3.377527525066884
STAT1,CRY1,3.3738588271040646
ZEB2,CD14,3.3720877441431525
ZEB2,TMTC2,3.370442037597019
ZNF91,TGFBR3,3.3694215468765076
TCF4,PTGDS,3.369148950961725
IRF1,ADGRE2,3.3689750852444367
ZEB2,CHST11,3.36700550243267
SP140,IFITM1,3.365792950864505
NFAT5,ZHX3,3.363621157208714
ZNF544,TMEM241,3.36326891072782
ETS1,PRF1,3.361778410215944
ZEB2,PELI1,3.3583921014981915
ZEB2,HLA-DQA1,3.3577993503037287
CEBPD,RALGPS2,3.3568249548687685
NFATC2,ZEB2,3.3551058769843434
NCALD,NUBPL,3.342228470497242
FOXP1,SCAPER,3.341297794814159
BCL11A,LINC01215,3.3392746057351914
ZNF91,HOXB2,3.336413095438483
FOXP1,CAMKMT,3.334637985904014
STAT1,RSAD2,3.3294495190837305
TCF7,SCML4,3.3273376481785255
TAGLN2,ZEB2,3.3270356942095383
SP4,SH2D1A,3.3267714998811866
NR4A1,APOLD1,3.3258156914728194
TCF4,RUNX2,3.324139718024251
IRF1,VCAN,3.3233216136563835
TBX21,ENSG00000293612,3.3222729174214503
ZEB2,IRS2,3.3215287825157875
FOXP1,CDC42SE2,3.3202818843628785
TCF4,SIGLEC1,3.319331370108784
HMGB2,MNDA,3.318730349549269
FOS,RUNX3,3.317177637777479
IRF8,ZEB1,3.3164186621108596
ZNF407,ZRANB3,3.315885801311712
FOXP1,FOXN3,3.3138075956216992
TAGLN2,PAN3,3.3138066883265362
IRF4,BLNK,3.3127006654235838
IKZF3,FCRL3,3.3082032365908067
BDP1,APLF,3.307545413169584
MYBL1,SIDT1,3.3037115003956483
GATA3,STRBP,3.3001359312645744
FOS,AP3M2,3.299541500939919
TAGLN2,ITGB7,3.299064002891711
ZNF407,ENSG00000298678,3.2979671303102
MCTP2,ADAM19,3.2954793651777234
ETS1,TBC1D31,3.2948717094581954
TRPS1,SVIL,3.2910052535838132
KMT2A,ABCC3,3.290891814089204
ZEB2,HLA-DQB1,3.289416426378441
NCALD,DENND1B,3.286040596789062
MYBL1,PATJ,3.2823818174398585
IRF1,S100A12,3.281335948196915
GATA3,PRLR,3.278805082939246
IRF8,FLNB,3.2781503111752297
ZHX3,GPHN,3.2778115253234454
ZEB2,MEGF9,3.273209668409784
ZNF568,MGLL,3.2726682043128363
IKZF2,NCR1,3.270191135358494
TCF7L2,CDKN1A,3.268517268669021
MYBL1,TSEN54,3.2684280498748475
ZEB2,NAV1,3.267144277856045
FOXP1,MAML3,3.266422119911213
TCF4,CARD11,3.2656553445583154
DACH1,PCNX4,3.265614050737224
HMGB2,CDKN1C,3.263112148158984
HIVEP1,FARS2,3.2617073487996477
ZEB2,FTX,3.2613119518960443
ZNF569,PPP3CC,3.2612490609696123
IRF1,CCDC88A,3.256255047390872
LEF1,ZNF331,3.2544339583804383
BCL11B,RORA,3.25373023485876
MCTP2,VWA8,3.2530088976062537
RFX3,JAKMIP2,3.2510230113027028
FOXP1,DGKG,3.2493956959898043
ZEB2,H4C3,3.248429929051113
SP4,PDE4B,3.247986279352259
RFX7,GUSBP1--chr5:21341811(+),3.2460952279585897
TRAF4,CASP8AP2,3.245271601783526
MAF,PIM1,3.24306451118309
KMT2A,RDUR,3.241888132615466
FOXP1,DISC1,3.2400761377513057
RFX7,TRAT1,3.239598064512268
IRF8,GOLGA8B,3.2395138366061347
ZNF33B,HDX,3.239295357610255
RUNX3,WAKMAR2,3.2389618147557586
NFATC3,IFT88,3.237300714336479
NCALD,AUTS2,3.233681258220112
RUNX2,PRKCH,3.2303955951391234
STAT1,OSBPL3,3.230230991849904
ZEB2,MAML3,3.2290651026762665
FOS,MNDA,3.2216613533319265
HIVEP1,PAM,3.221585315051204
FOXP1,TTC27,3.221378031638122
ZNF831,ARID5B,3.2207757432771107
FOXP1,TMEM140,3.2189222599233616
MAF,KLRB1,3.2148667018632073
TAGLN2,GPR141,3.211131039833913
ZEB2,USP32,3.209089505256865
HIVEP1,AP4E1,3.208911578352898
STAT1,TTTY14,3.2083774571821113
ETS1,SCML4,3.208034423982772
FOXP1,ADAM28,3.2061041782283115
HIVEP2,SPOPL-DT,3.2060318577851867
RUNX2,AMMECR1,3.2041554920853415
TAGLN2,MSR1,3.200154850396119
IRF8,FCER1A,3.199060520089955
FOS,SYNJ2,3.196098731750761
FEZ1,NUBPL,3.1956276762557985
TCF7L2,MT2A,3.192363230037429
ZNF407,PPM1N,3.1921359732463896
ZEB2,NCALD,3.1909675487075497
FOXP1,LINC-PINT,3.190493936734154
HIVEP1,NME8,3.190369383618534
MSI2,RNF157,3.1871459577847294
ODC1,PPBP,3.186306577026273
IRF8,ENDOD1,3.1849796137143063
ZEB2,FCHSD2,3.1820130120731602
ZEB1,SLAMF7,3.179876008161976
FOXP1,ATP8B1-AS1,3.1796751986718643
RUNX2,KLF12,3.176418805627003
STAT1,NLK,3.1761187802673936
TRPS1,MAPK8,3.1749964267034914
TCF7L2,MS4A7,3.1728414266158014
TAGLN2,IGFBP7,3.1703401927794213
RFX7,SLF1,3.168351625837822
IRF1,HLA-DRB1,3.1594164856375357
ZEB2,TAGLN2,3.1592550113903624
RPS6KA5,ATP10A,3.1564715700230837
TAGLN2,ARHGAP24,3.156327481045099
ZNF107,ZFYVE28,3.155939858621579
ZEB2,ARL4C,3.155072056336108
FOXP1,PDE8A,3.1541904999219215
ZNF107,IKZF2,3.152994455534565
ZNF155,HES1,3.148539491502774
RFX3,COX10-DT,3.1454254688361174
FOXP1,ENSG00000306779,3.1443222178988135
ZNF75D,UBA6-DT,3.142593594413638
RFX7,TRDC,3.142571099493654
ID2,IRF1,3.1423521647613666
ZEB2,FCGR2B,3.1412155148415435
IRF1,PECAM1,3.1406436534889965
POU2F2,PRSS23,3.13726491332639
FOXP1,HLA-DRB1,3.1328519810330686
ZEB2,PRKACB,3.1323671919745415
FEZ1,SOX2-OT,3.130634157928425
TCF4,ITM2C,3.1301771678446446
ZNF782,ANKAR,3.129753459770108
ZEB2,ENSG00000306779,3.1276856168269793
IRF1,IL2RG,3.1275114662738095
CEBPD,LYZ,3.12634743067071
ZEB2,ZBTB20,3.123473469482472
IRF8,IFITM3,3.123387471209958
IRF4,HS2ST1,3.121150050701575
STAT1,CLYBL,3.1195445433956235
CEBPD,CAMK2D,3.1189817431262026
ZEB2,DENND4A,3.1185949358992517
ZEB2,CD74,3.1161116282803705
ZBTB10,COLQ,3.1157386611344258
TCF4,PPM1K,3.1155799306745346
TRPS1,BCAS3,3.1150269097234298
FOXP1,CDKAL1,3.1149528098532056
NR4A1,ANKRD36,3.114739394454983
TAGLN2,SLC49A4,3.11267593946056
IRF8,IRF7,3.1110933421822087
ZHX3,KPNA5,3.1078195606392574
FOXP1,SLC8A1,3.1061101581362256
IRF8,USP9Y,3.104820238302086
IRF8,AIM2,3.104456462547878
MAF,DOCK9,3.103713945285441
TCF4,PPP1R16B,3.1018305733850133
ZNF568,MAGED1,3.1014589947996214
KMT2A,GAN,3.1007959960435443
ZBTB16,S1PR5,3.0982450937187855
ZNF626,GAS2L3,3.0956593815447384
ZNF101,TSPOAP1,3.094260866727997
ZEB2,TLE5,3.09342096943968
NR4A1,ZRANB3,3.092132352869706
FOS,SETBP1,3.0915140937106287
NFATC3,GDAP1,3.090084383392299
FOXP1,ANKRD44,3.0876990844529377
HIVEP1,SYCP2,3.0862069290938963
FOXP1,H4C3,3.085548095355231
BDP1,NCK2,3.0820377279637534
ZEB2,GAN,3.082009224634762
TRPS1,ATG7,3.081143819985037
FOXP1,PCNX1,3.0809749983311594
HSPA5,RIC8B,3.079436853870361
MAF,CD3G,3.0783497211945474
NR3C2,IKZF2,3.0772278832262834
ETS1,HELB,3.067289902781864
IRF1,SIPA1L1,3.067186518517884
ID2,SPATS2L,3.065622123146883
FOSB,CEBPD,3.06044767821952
TRPS1,H4C3,3.0576814977631908
FOXP1,STAG1,3.056766099719741
FOXP1,ELP4,3.056708552853183
IKZF3,LINC01871,3.0558519161567848
MCTP2,FRY,3.0556994017829284
RUNX3,ZSCAN5A,3.0546816952431777
TAGLN2,H4C3,3.05464885075598
FOS,RGS2,3.053975983434187
IKZF2,CDK6,3.051513755186433
TCF7L2,HES1,3.04699994395844
ZNF544,ZNF101,3.04344794686178
HDAC8,LDLRAD4,3.041334184802696
IRF7,C12orf75,3.040226992131295
JUN,ZNF654,3.039006367116481
FOSB,PRSS23,3.0387268648434844
MYBL1,ZAP70,3.0379668940003013
ZEB2,CD1C,3.037711188804704
TAGLN2,TRAPPC9,3.0376907216434033
FOXP1,FHIT,3.0360727960210006
FOXP1,SMYD3,3.0353468672455466
IRF1,APOBEC3A,3.0313782060176315
SOX4,THEMIS,3.0313216513336387
ZNF331,STRBP,3.0264524265208737
ZEB2,C5AR1,3.0264102147192258
BACH2,TESPA1,3.0229374285779094
RUNX2,LMF1,3.021264902842484
TRPS1,FOXO1,3.0200002867224556
TRPS1,IL2RG,3.019763601439117
KLF12,HIVEP2,3.0164781552650712
ETS1,TRDC,3.016322407732138
DACH1,ITK,3.015593787793082
MAX,SHLD1,3.015115616001651
TCF4,SEL1L3,3.0134570071339164
IRF1,ARHGAP26,3.0106613927286654
SP140,ZSCAN30,3.007813400057917
IRF7,SLC7A5,3.0072213118399502
SOX4,CD96,3.0047898039189422
IRF4,RBMS3,3.0030052515678154
RFC3,PLEKHA1,3.002096599379735
HIVEP1,IL1B,2.999213343310175
RFX3,GAS2L3,2.998965014456065
HDAC8,ZRANB3,2.9974644204048695
FOXP1,EXT1,2.9968296881816854
TRPS1,KIF13A,2.9953405465231135
FOSB,ZBTB10,2.9944048922761453
BACH2,TNFRSF25,2.993820996165386
IRF8,LRRCC1,2.9938053687896056
LCORL,CERS6,2.9927797189509073
TRPS1,BRAF,2.989979563768365
ZEB2,TLR10,2.9893189786961485
FOXP1,ARID2,2.9891293984762193
IRF8,TRERF1,2.9886286954010206
HIVEP1,PAG1,2.9886124615758125
ZEB2,MAML2,2.988435552217747
