TF,target,importance
TBX21,TCF7,4.331269382860143
TRIB2,SIT1,4.315559756107284
MAFB,TMEM140,4.3152050203999455
TCF4,THBS1,4.305546426475675
ID2,CENPE,4.300559142043296
FOSB,NFKBIA,4.284106024528236
JUN,H4C3,4.27980193537199
ZEB1,COMMD1,4.274510549459528
ZBTB20,NEK1,4.270753738214763
ZSCAN5A,HIVEP1,4.266738649122973
JUN,NFKBIA,4.266409910180608
STAT4,PLCL1,4.258164550459301
ZNF155,C2orf88,4.256428544478686
FEZ1,ENSG00000269514,4.254979872279705
ZNF155,TTTY14,4.253975319428053
TCF7,PRSS23,4.249996591545278
ZEB1,TPD52,4.245477069278604
FEZ1,DGKG,4.236139007111389
CLOCK,LONRF3,4.23032367307367
ZBTB20,KIF9-AS1,4.21711512628943
HSPA5,FUT8,4.217076641898397
ZNF155,ZDHHC14,4.2138794139224975
NFAT5,SIRPD,4.2063351045042054
ZNF155,CARMIL1,4.205481036136882
ZBTB16,COLQ,4.199345535137083
SCMH1,GMDS-DT,4.199231805305268
HMGB2,UBASH3B,4.183794046554967
TRIB2,RNGTT,4.175566044327177
JUN,IL7R,4.174229167454253
BCL11B,PCNX2,4.172218365271175
JUN,MAF,4.168951062335561
HOXB2,SERINC5,4.163335709191205
ZNF782,MGLL,4.15734187473699
SP140,STON2,4.1437462184930975
BDP1,FRMD3,4.138411263489312
ZNF544,PTGS2,4.134623467780894
ZNF626,GAS2L3,4.113060568527853
SP140,ENSG00000226824,4.105624340838135
TCF7,MCU,4.104150337437311
FOSB,RGS1,4.093966022173635
SCMH1,MARCKS,4.091634308849881
GATA3,RGS18,4.087738852921167
IKZF3,PTPN4,4.076428659831796
TCF7,TGFBR3,4.07590286274684
ZBTB20,IMMP2L,4.0741790189230045
JUN,C1orf21,4.072717763727659
IKZF3,RICTOR,4.071495529639163
ZBTB10,TTC39C,4.067813517453166
ZBTB10,CCDC91,4.063854902028153
LEF1,FTX,4.056083454338711
FEZ1,CPVL,4.048003516589961
FEZ1,DLEU2,4.040961315087547
FEZ1,LRRCC1,4.039531469871847
GATA3,DPH6,4.035388630584687
ZNF569,NARS2,4.028889781353579
HOXB2,DTNBP1,4.026122070187929
ETS1,SMC2,4.015927955960862
TCF7,HLA-DPB1,4.015591644435784
ZEB1,IFI6,4.006338210779075
ETS1,AMMECR1,3.9964533399901367
TRIB2,ENSG00000268081,3.9611090197179224
BCL11B,PTGDR,3.9513363020097443
ZNF568,SNED1,3.9504346280442713
ZSCAN5A,KIAA0825,3.94306689231722
SP4,IFIT1,3.936555404458076
ZNF75D,IGF2BP2,3.9352700957866227
BCL11B,BLNK,3.92369231215494
RFX3,CLYBL,3.904338716172992
TCF7,TXK,3.9031566981327632
HIVEP2,ACRBP,3.898998357718976
JUN,GZMB,3.898470952794184
LEF1,CCR7,3.897630025188962
ZBTB10,TXK,3.8972094138757196
TCF7,RGCC,3.893182718625001
ZBTB38,ATAD2,3.8926477448831327
SP4,MLLT6,3.8786828626570076
FEZ1,APOBEC3A,3.877680478924666
ZBTB20,TMEM241,3.8726966177650075
RUNX3,BMERB1,3.8656995648870645
TCF4,SBF2,3.862211487277294
ZSCAN5A,SLC25A43,3.8388068800047193
SP4,CD38,3.8372741360107128
RUNX3,ENSG00000287100,3.835522257185257
RUNX3,ADGRG1,3.8317937743678105
PRDM1,FCER1A,3.825079929221191
SETBP1,ZFAND3,3.823084432678238
NCALD,ST3GAL3,3.822446505552721
ZSCAN5A,ENSG00000259363,3.815610398568745
IKZF3,IL1RN,3.8154216680659405
RUNX3,GZMH,3.807372841899861
ZNF544,KIF3A,3.8034669331624618
TCF4,ATP9B,3.8017951412634967
NRF1,SPIDR,3.8014483195889572
ZNF37A,RUNX2,3.798379513522537
ZBTB20,VAV3,3.7979821338007596
EOMES,CMC1,3.7949719561771666
SP140,TRABD2A,3.7843383515352476
IKZF2,PLAC8,3.7834244019102834
HSPA5,PRICKLE1,3.7780748396795474
TRPS1,TBC1D12,3.7743055631322497
ZBTB38,LCLAT1,3.7730276376100735
SCMH1,PLA2G12A,3.7708640874214683
FOS,CXCR4,3.7679232298232845
NFATC2,GUCY1A1,3.758144461723823
JUN,DUSP2,3.7573882381986796
LCORL,TRPS1,3.75713543250091
MAFB,MX1,3.7567744637013427
NFIA,MYO1D,3.7562924519175893
TCF7,TOX,3.7494123768273244
TCF7,SPOCK2,3.745430563312099
ZNF107,SNHG22,3.7356037701252003
RPS6KA5,ABCC4,3.7335352044553622
ZBTB16,LINC00299,3.729605222110796
RFX3,RUFY1,3.7284609038925502
TCF7,OXNAD1,3.728066039976461
HSPA5,SMC2,3.723074077020051
CEBPD,ITK,3.721255745851727
NR4A1,APLF,3.7210059802505664
IKZF3,MIR4435-2HG,3.715166681248684
IKZF3,SEL1L3,3.712225814151322
TCF7L2,GCNT2,3.71089395117457
TAGLN2,H2BC4,3.6918720892438843
EOMES,GZMA,3.6846436995447833
ZBTB20,LINC02384,3.676418293304012
TCF7L2,HIBCH,3.6718444390147265
ZSCAN5A,EXOC6B,3.671516765870701
ZEB1,ANKRD26,3.670432443157221
ZBTB20,ATP8B1-AS1,3.6648139045691
ZBTB20,IFIT2,3.6617738900643935
CEBPD,CAMK1D,3.661326001403552
CEBPD,SYTL2,3.6609245389905745
TCF7L2,PALM2AKAP2,3.6537003641507844
HOXB2,ENSG00000301476,3.6535531909066745
SCMH1,DLEU1,3.6442039833299003
ZNF107,SLC16A1-AS1,3.6391687120990683
HDAC8,TPD52,3.63583541548556
ZNF626,NRP1,3.6354330447090937
JUN,GZMH,3.6317023663513046
ZNF141,TPT1-AS1,3.628951721905803
MSI2,ZNF568,3.6225004893966566
IKZF3,VAV3,3.620914910657481
TCF7L2,PITPNM2,3.607972234349722
ZSCAN30,VWA8,3.6071921135692038
IKZF2,CD2,3.604948663282302
FOSB,LINC01182,3.6048371653457223
IRF1,PPP1R12B,3.592746355269119
ZBTB20,HIPK2,3.5894356365019604
ID2,PTMS,3.5848515288221963
NFIA,ENOX2,3.5745569320314163
ZNF569,PLXDC2,3.574144311792945
SPATS2,CYP1B1,3.5725978231002813
RUNX3,F2R,3.5664311823733
SP140,SLX4IP,3.564009824276157
TRIB2,SIMC1,3.5562807076561
FOS,FCRL3,3.556107786865203
JUN,IL32,3.5428425382110365
FOS,FARS2,3.541189181466226
ZBTB20,ANKRD36,3.5367943810996043
CXXC5,L3MBTL4,3.535904349572675
RUNX3,TGFBR1,3.5329872602801267
SCMH1,BEX3,3.524644643522358
NFIA,RUBCNL,3.5239625326474084
MAFB,RAB33B-AS1,3.517745219390778
SP140,UTRN,3.5159719868657495
ZNF75D,PID1,3.515666493831101
TCF7,GZMA,3.51269171431715
TCF7,PLEK,3.5123693602400414
SP140,PLA2G12A,3.511424275688925
RUNX3,CX3CR1,3.510667234660524
ZNF141,TRPS1,3.5104311201973637
TCF7,SAMD3,3.507340500596746
ZNF569,SLC49A4,3.5072396525269416
FOS,TEX14,3.506023050198597
SP4,TLR10,3.5052692162506447
FOS,PRSS23,3.5045150528961835
HMGB2,DIPK1A,3.503694803192949
IKZF3,RTTN,3.499811807804885
ETS1,FRMD4B,3.499401727907012
ZNF91,CASP5,3.497219316241637
TCF7,COMMD10,3.494737431107149
BACH2,FLNB,3.4920779719450485
NRF1,ZNF75D,3.490124565986655
HMGB2,LINC00861,3.489638274375415
SP140,ENSG00000262879,3.482590360481942
ZNF654,SVIL,3.4701284107628143
CEBPD,SESN1,3.4624454629507717
HDAC8,PRKN,3.4622824778048726
JUN,CXCR4,3.4612434617498327
TCF7,PDSS2,3.45972566681498
SPATS2,GEN1,3.459098833311612
SP140,APP,3.4573967329757216
IRF1,NCAM1,3.4561822825995328
ZNF569,ENSG00000287124,3.444466582046577
FEZ1,ARL17B,3.443411743007211
NFATC2,ENSG00000232053,3.442885550157977
BACH2,LST1,3.4374125954607706
IRF7,RGS2,3.435329630857155
TCF7,C12orf75,3.4335502450070883
TCF7,CCL4,3.431400157885324
CEBPD,CD8A,3.4311904503155035
ZBTB20,NOL4L,3.429565098938048
FOSB,CDKAL1,3.4287581582545537
ZNF568,WDR49,3.427174247364731
STAT1,MGLL,3.4259758148185764
ZNF782,HES1,3.4230327207656965
ZBTB38,FMN1,3.4209295818678527
ZBTB20,CEP250-AS1,3.419797214038718
POU2F2,SLC22A15,3.419664978063182
IKZF3,SETBP1,3.419171064524948
FEZ1,SLC9A9,3.4175984187345474
ZEB1,ENSG00000307645,3.416941156550331
ZNF141,CENPK,3.415932068570517
FOSB,PDE4D,3.40975786227898
ZBTB20,PPP1R12B,3.40836636384643
RUNX3,GZMB,3.4082929921268983
NFATC2,MBD5,3.4080405649683625
RUNX3,INSIG1,3.401582122154655
NFIA,TSPAN33,3.40057383945609
ZNF107,VCAN,3.39894065691457
LEF1,ATP8B2,3.393659099194793
TCF7,EEIG1,3.390692881721244
IRF7,STON2,3.3902092077751003
IRF1,LINC00630,3.389205586784964
IRF1,METTL15,3.387029011127672
ZNF654,CLOCK,3.385559320649125
ZNF654,ENSG00000306779,3.380189425849312
RUNX3,STAM,3.3789760302584058
TCF7L2,FRMD3,3.3775043680294923
TFDP2,GABPB1-AS1,3.375592285988174
FEZ1,LINC02631,3.3750683224906375
IKZF2,NCR1,3.3705509404714338
SCMH1,LINC01588,3.368992403036412
TFDP2,PCNX4,3.3680634679482186
HOXB2,CCDC26,3.360721653834167
NFIA,HES1,3.359072555491158
JUN,CDC42SE2,3.3549656199117237
BCL11B,ARHGEF12,3.3535610910237024
FOXO1,GPR141,3.351633370459249
SP140,CDC42EP3-AS1,3.344698264819647
RFX3,ZNF75D,3.3442293908824254
RFX3,PDSS2,3.342912175100496
TCF7,MS4A7,3.341983315232776
TCF7,RAP1GAP2,3.3397549014596932
TCF4,SLC40A1,3.3361642941244716
ETS1,TPM4,3.3346403971590552
TCF12,BCAS3,3.3335951709779437
FOS,JUN,3.329915255425282
CXXC5,HSPA5,3.32724804136679
RUNX3,PRSS23,3.318645424193104
TCF7,TGFBR1,3.3171275000415625
KLRG1,CD8A,3.31640917941046
BCL11B,SSX2IP,3.3138507652077855
TCF7,SLAMF6,3.300881420379772
NFIA,MAP2K5,3.296108954581893
CEBPD,TRDC,3.2929400277916523
MAF,IPCEF1,3.2909531228591593
KLRG1,GZMA,3.29079796648559
ZBTB16,CLEC2D,3.2896801944008733
ZEB1,PIBF1,3.2844382294533476
JUN,CX3CR1,3.284103380670895
IRF1,GZMM,3.2826095544676495
ZNF654,PRIM2,3.278352702143413
BCL11B,ZNF626,3.2772994977620127
TCF7,SBK1,3.2753420397497774
SP140,IRF4,3.271373574030504
ZBTB10,IFI44L,3.268585350925359
FOSB,TNFRSF25,3.265866166108025
IRF1,CEP290,3.2640311350484237
ZBTB38,ULK4,3.2620494426098636
PRDM1,AOPEP,3.2599067004719178
HDX,GDAP1,3.2561620277559085
ZBTB20,PRAG1,3.254766794232475
MAF,ENSG00000259135,3.2539135233815006
RUNX2,LONRF3,3.253355646743608
SCMH1,SEMA6A-AS1,3.2523993172186896
IRF8,PAM,3.2517277051326796
IRF1,AOPEP,3.2506196309537674
SPATS2,GUSBP1--chr5:21341811(+),3.250056753598015
HOXB2,SERPINF1,3.2477341912228312
TCF7,SYNE1,3.2474413228242507
ZNF141,HDAC8,3.2381417431611244
ZBTB20,SNTB2,3.2371549101574755
CEBPD,PLCG1,3.2368452552448583
EOMES,FHIT,3.2363639120988497
HOXB2,ANKAR,3.2350403085495727
ZEB1,PPBP,3.2339937144817044
SP140,MIR181A1HG,3.232334244882868
RPS6KA5,GEN1,3.2263323582988273
NR3C2,ZNF626,3.2257663880112073
RFX3,ENSG00000293497,3.2248940042212526
ZBTB20,ENSG00000272908,3.21564047265095
JUN,ADGRG1,3.213725498604078
HDAC8,ELP4,3.2124370699877005
BCL11B,ITK,3.2119515892656545
JUN,CYFIP2,3.2107218154373633
ZNF626,RRAGC-DT,3.2105554937265897
ZBTB20,KIAA1958,3.1995913301798242
SCMH1,ZNF407,3.199339564625798
RUNX3,PLEKHA1,3.1986568885057727
CEBPD,GBP5,3.197702516807664
ZNF544,MAP2K5,3.196928900738144
RUNX3,IL32,3.1946678902563947
DACH1,ENSG00000226571,3.193120600007821
ZNF831,SMURF1,3.1931019303481625
TCF4,FBXL20,3.1858703498521432
ZBTB10,LINC01473,3.1856800212868603
BACH2,CRADD,3.1789482229077763
IKZF3,TTC38,3.172959000624211
TRPS1,DLGAP1,3.1676682572045136
ZBTB10,MLLT3,3.1670911011035043
ZBTB38,NME7,3.1662332122564854
SCMH1,LDLRAD4,3.162930574542344
FOS,EGR1,3.1623980116025825
ZEB1,DIAPH2,3.160221514415335
SOX4,SPDL1,3.1584278217431616
NR4A1,HIVEP1,3.1579610678733867
MAF,CD28,3.157443856173653
TCF7,BTG2,3.1468708851970235
ZNF569,CCDC88A,3.1437836124810437
JUN,XKR6,3.142593675879974
ZBTB20,ULK4,3.141980700629739
SP140,BICD1,3.1291980988415826
FEZ1,BCL9L,3.1262123139885327
ZNF569,HS2ST1,3.124468283062477
ZNF10,USP32,3.120486361589641
FEZ1,MED13L,3.1145720687728398
SCMH1,SCAI,3.1134933697642917
PBX4,S100A12,3.1133851654775797
IKZF3,TRG-AS1,3.1124068270718768
RFX3,MED13L,3.1066910565874677
MAX,SLF1,3.1022159780369574
HDAC8,JAKMIP2,3.0970503974238217
TCF7,IFITM2,3.0951478622887283
MAF,SLC9A9,3.0934724382645507
TFDP2,TTLL5,3.093325421319905
TBX21,ENSG00000290548,3.0933192520208754
JUN,FGFBP2,3.089330309983353
LEF1,PTGS2,3.0881333831583477
LEF1,LRRCC1,3.086552326442156
ZNF155,RGS2,3.080618738872733
HOXB2,TTTY14,3.079907942847989
RUNX2,IL1RN,3.0793433112101773
ZSCAN5A,CRTAM,3.077271989756081
SP140,CCND2,3.07682250899459
IRF1,ENSG00000298831,3.0764136520888967
SP140,STXBP5,3.0735434044935337
JUN,BTG2,3.0726979313718004
ETS1,ENSG00000307088,3.0715601005812236
CERS6,ATP8B4,3.0711294402717964
ZBTB10,IRF8,3.070091618905685
ZNF654,MYO1E,3.0681293843353066
HSPA5,ATR,3.0677180786329252
BACH2,DNAAF9,3.066213432203687
RUNX3,RBM47,3.0651286851832245
SP140,DPH6,3.064977154396312
CLOCK,PDE4B,3.061897210687855
ZBTB20,MFHAS1,3.057222511113479
FEZ1,SVIL,3.057083276936969
FEZ1,HERC5,3.0570137709562295
SCMH1,ELL2,3.0568968600254363
FOSB,POC1B-AS1,3.0560295378242572
NR4A1,CHD7,3.0560020529595278
FOS,SLC2A3,3.0509010017053617
ZBTB20,SOX2-OT,3.0488422412422618
BCL11B,DLG2,3.0486842297814802
FOSB,TBC1D4,3.046837455108508
TCF4,RBMS3,3.046110134938886
ODC1,PHLPP1,3.042714723295934
SPATS2,ADAM28,3.042146907673371
ZHX2,ZBTB20,3.0413714001525882
JUN,TRBC2,3.039684059055438
KLRG1,MMS22L,3.0312330130617835
TCF7,TRAT1,3.0311558881068654
SP4,AHI1,3.0303115372280476
TCF7L2,PLA2G4A,3.030247582803819
ZNF600,GAS2L3,3.0297767359194703
FOSB,KIAA0586,3.0280813553680743
FOS,IER2,3.0278488906506436
HMGB2,PTK2,3.0262144010436893
CEBPD,LINC00299,3.025151496312632
RORA,CD226,3.0248972859533185
ZSCAN30,CARD11,3.023808328263671
ZNF10,MGMT,3.0220261947266813
TCF7L2,ZFAT,3.0203822265098657
ZNF568,NAV1,3.0180269449706825
ZNF544,IFIT1,3.016170980405736
FEZ1,GNB5,3.015969296508019
IKZF2,ZSWIM6,3.012268031688414
IRF7,GPR174,3.0122434610084077
RUNX1,PDE8A,3.0105081255197685
TRPS1,OCIAD2,3.0077448936408895
ZBTB20,ANKRD36C,3.005806772412635
ZBTB10,ANKRD36C,3.005448253873652
ZNF107,ENSG00000308356,3.004214835774186
KLF12,SIGLEC1,3.003995485739518
LCORL,TYW1B,3.001518787251556
IKZF2,ARHGAP21,3.0000828480712487
CEBPD,PTMS,2.999704926654029
TCF4,SLC2A13,2.998755085328292
RUNX3,FCGR3A,2.9986545940938667
HMGB2,BICD1,2.997133949158205
ZNF107,CRTAM,2.9963263291314535
TRIB2,IRS2,2.9963112714322464
BCL11B,NEGR1,2.99568519326782
HIVEP2,TC2N,2.995451686627556
TCF7,GAB2,2.9934476054368915
IKZF3,ENSG00000287190,2.992044431902005
ZBTB16,GPRIN3,2.991215870541424
FEZ1,ZRANB3,2.9908055245868246
RUNX3,H2AC6,2.9871073649496425
BCL11B,MIR23AHG,2.985397280772449
IKZF3,SACS,2.9818443843521822
ZBTB20,PGM2L1,2.9813750998214172
ETS1,ZC3H12D,2.978993741958601
TCF7,ARL4C,2.9782892637300677
SP140,CCDC26,2.9760313301042314
CEBPD,COLQ,2.9748396661223855
IKZF3,SYNE1,2.9726900058450174
ZBTB20,ELMO1,2.9716965374268924
SP140,KIF2A,2.968956536455599
HMGB2,LMO4,2.967768541482389
POU2F2,ERCC6L2-AS1,2.9671195674436373
PBX4,ERC1,2.9661555513099067
TCF7,FCMR,2.9646014117155164
RPS6KA5,CYP1B1,2.9635426399888942
BDP1,PRKCQ,2.961901616239571
ETS1,PF4,2.960595941142361
CLOCK,IFIT2,2.9590932533304084
KMT2A,ST3GAL3,2.958972880303487
ZBTB38,TLR10,2.9581142032621113
ARID5B,FMNL2,2.9569682569421816
ZBTB20,FBXO22,2.955124886788046
IKZF3,MAF,2.9521072849504018
SETBP1,ZNF568,2.951752071753329
TRIB2,ATAD5,2.951221395849297
RUNX3,PVT1,2.949723204335413
ZNF569,EGLN3,2.9416847050284973
TCF4,WDPCP,2.937461059939557
ZEB1,GCNT2,2.9354965899291297
RUNX3,C1orf21,2.9353760767604324
BCL11B,MMD,2.9351466063863554
RUNX1,SUMF1,2.933536933700158
ZNF91,CDK8,2.9314812545401763
NR4A1,DHRS7B,2.9311429897841927
ZNF37A,HEG1,2.9301283385514845
IRF8,SYCP2,2.9298731882826234
IKZF3,LINC00342,2.9276984853980346
RUNX3,EOMES,2.9273991334944864
IKZF3,RGS7,2.9272492799888017
MAF,MARCKS,2.9261350751072426
TRIB2,NIPAL3,2.924675950559096
ZNF568,IKZF2,2.9246453823337157
IKZF2,MEGF9,2.9213507094712314
TRIB2,ZNF56P--chr19:19776000(+),2.9202032241965012
FEZ1,PELATON,2.9191065782096537
IKZF3,ZBTB38,2.917019283997287
IKZF3,PLEK,2.912209790955837
EOMES,FOXN3,2.9116593949544045
TCF7,DTNBP1,2.911339752787741
JUN,SPOCK2,2.9099292599705286
NR4A1,POLG2,2.908233285056755
RORA,TMEM176B,2.9065785812320897
BCL11B,S100A8,2.9045860825292897
ZBTB20,MLLT3,2.9003299390071517
ZBTB20,DOCK10,2.899398251270054
ZNF107,CD14,2.8991082356946043
ZBTB20,ANKRD26,2.8977363206687943
TRIB2,LINC01215,2.897443643464645
MAF,PBX4,2.8965994916476356
RUNX3,LUCAT1,2.8957134480883204
HOXB2,SPEF2,2.8943355033838545
FEZ1,SPIDR,2.8908951585830454
BCL11B,ENSG00000287190,2.8899489216277727
HMGB2,TSEN54,2.888345722657142
ODC1,ZNF133,2.8877006138780335
ZBTB38,BABAM2,2.8860055020254354
MAFB,PGM2L1,2.88309546348429
JUN,FCGR3A,2.8800969987379803
ZBTB20,PIM2,2.8779725200955566
ZBTB38,CD1C,2.8762168103503987
RFX7,ZBTB16,2.875668178034123
IKZF2,CFAP97,2.8754062902236734
TCF7L2,TRAF3IP2-AS1,2.874416018633204
ZNF133,ANKRD36C,2.873381888442136
SCMH1,HMGA1P4,2.8718137175435645
HOXB2,DISC1,2.8698913920458438
FOXN3,SLC2A13,2.8697576852946907
JUN,OPTN,2.868579721624662
TCF7,SEPTIN11,2.867517132275732
ZNF101,SELL,2.8674836627753413
FEZ1,ZNF767P--chr7:149547154(-),2.8647603424920054
ZNF133,BCKDHB,2.862707178466001
RUNX2,BCKDHB,2.861538882711977
TFDP2,TOGARAM1,2.860311645063825
RPS6KA5,SMYD3,2.8587616105255584
TCF7,CCR7,2.858651521108861
NFATC2,NRGN,2.8577842095333033
LEF1,OXNAD1,2.8572203817918873
LCORL,CEP162,2.8556504112718053
ZBTB38,TBC1D12,2.852783216649056
EOMES,MEGF9,2.852207794118182
RUNX3,CXCR2,2.8485809280025953
ZNF568,SLC38A9,2.847599789983222
ZEB2,ZNF654,2.847140109231044
MSI2,CYLD,2.8463221659425684
IKZF3,PRIM2,2.845831347594167
HOXB2,STXBP5,2.8458001673878277
DACH1,PLAUR,2.844244766824735
ZBTB16,PHACTR2,2.8441969733705803
MYBL1,FMNL2,2.8419119746817234
NFATC3,ENSG00000272908,2.8404111977223443
ZNF155,DENND11,2.8393561901490956
ZNF568,CASP5,2.837603506960856
FOXO1,UBA6-DT,2.8375527050672136
IKZF3,NKG7,2.8340448686792556
ZBTB10,SHLD1,2.830803828422182
ZBTB20,NCAM1,2.8306888207110172
IRF7,H1-10,2.8276829771841077
TCF7,CST7,2.8274164730872107
TRIB2,RSAD2,2.8258855705987607
HOXB2,CD28,2.82483981760066
BDP1,TMEM140,2.824564571558785
STAT4,LINC01934,2.823628017872025
TCF7L2,APOLD1,2.8229202954483634
IKZF3,CDK8,2.8224628795159274
ZNF568,ZNF804A,2.8201463666003828
ZNF75D,AUTS2,2.8198551624883157
TRAF4,PLEKHA5,2.8166447628364586
STAT1,HSPA5,2.814583872554459
CEBPD,ENSG00000226571,2.8142078626632947
MAF,LIMA1,2.8138931157743468
SCMH1,RAPGEF6,2.813132943370772
FOS,LTB,2.81182488695795
IKZF3,PRR5L,2.8111249559421414
TRIB2,FMNL2,2.8104191558710214
ZEB1,FLNB,2.8098843545583287
RUNX1,SVIL,2.8095631659737332
SP140,FRMD3,2.8095134754338247
FOS,CD3D,2.809446907149776
ZBTB20,CDK8,2.8094186212677137
ZBTB38,CCDC30,2.8080731953564486
ETS1,BRAF,2.8059719302279724
TRPS1,ZNF141,2.804268463166772
IKZF3,CDR2,2.803867270169389
TCF7,ARHGEF18,2.7970116642127554
FOS,ADGRG1,2.796429633879817
NRF1,ZHX2,2.7961174908403934
ZNF37A,ISG15,2.794641356647328
ODC1,GCC2,2.7945216269968953
ZBTB16,DAB2,2.7932336572404597
POU2F2,ST6GALNAC3,2.7898138489742865
HIVEP2,SOCS3,2.789778848521344
RUNX2,DDX10,2.7896490776316916
FEZ1,FCHSD2,2.7880940053861143
TCF7L2,ENOX2,2.78769660442665
TRIB2,AIM2,2.7874390287476967
ZSCAN5A,CCDC50,2.7873481506518676
TRIB2,ATP8B4,2.78573851247252
ZNF155,TENT5C,2.7849779574857196
SETBP1,ZSCAN5A,2.783186598681522
JUN,FOS,2.781412672021209
TBX21,STAM,2.7773504474231014
ZNF107,KIAA0825,2.7760469396301466
ODC1,RFC3,2.775861577706341
SP140,TLR10,2.7751877312094466
HDX,RABGEF1,2.7740455668339243
RUNX2,BRCA2,2.7726683813409756
SCMH1,SESN3,2.772339340134813
RUNX3,IL7R,2.7714744706416434
TRIB2,ENSG00000226824,2.7684527002973076
ZEB1,PLA2G4A,2.767539229952296
ZNF568,STMN1,2.7672695818884048
FOSB,MSC-AS1,2.7661580826285204
KLF12,BACH2,2.763826513677972
TRIB2,SMURF1,2.761797605178421
ZNF407,ZDHHC14,2.7609216315200507
ZBTB20,ZHX2,2.759870994103238
ODC1,SIMC1,2.7590459853380733
ID2,RGS1,2.75782033108492
ZBTB10,TNRC6B,2.7575053037738795
MSI2,CCDC91,2.753991823208451
IKZF2,AFF3,2.7492737648121
IKZF3,CD96,2.7489686989485276
BACH2,UBE2E2,2.748209231925449
KLRG1,HDAC8,2.7448344216432785
ZBTB38,MTAP,2.7421245291372527
