TF,target,importance
NRF1,LINC-PINT,4.726524212584982
HOXB2,NR3C2,4.725005840600984
KLRG1,ATP9B,4.7213134250667315
ZBTB38,CCDC30,4.681148135566268
ZNF107,KIAA0825,4.658094484067197
FOSB,FOS,4.650431967930286
ARID5B,FMNL2,4.617047812044892
FOXP1,ENSG00000293909,4.6066880037932565
ZEB1,ZNF804A,4.598533960878376
DACH1,CENPP,4.5915602261654325
MCTP2,ARHGAP6,4.582314588564448
ZBTB38,BABAM2,4.547367327176676
TCF7L2,ENOX2,4.539508480971815
RFC3,PCCA,4.530147363839494
ZNF569,CCDC88A,4.52918904032936
JUN,IER2,4.497300318089151
ZNF831,SMURF1,4.495921434750053
TAGLN2,FCER1A,4.4949305480667885
NFIA,RUBCNL,4.471154049126818
ZNF654,SVIL,4.42844550994291
ID2,PTMS,4.42648605925565
ZNF107,CRTAM,4.4194828250495535
ZNF831,PTGS1,4.403834881343144
ZNF569,SLC49A4,4.375451196921584
TCF7L2,PITPNM2,4.371139103724653
ZNF107,SLC16A1-AS1,4.369175036927919
ARID5B,TSC22D1,4.3610282999635
SPATS2,GUSBP1--chr5:21341811(+),4.3490113655691385
ETS1,ANO10,4.341187056176976
HIVEP2,MGLL,4.3279841317931504
ODC1,PHLPP1,4.325171185131517
TCF7,GZMB,4.312357973509455
FOS,IKZF3,4.305280719899588
CLOCK,GAS2L3,4.269728332360421
STAT4,LINC01934,4.238712490350497
MAFB,MX1,4.226809623970262
ZHX3,CDKL1,4.2205464266297525
HLTF,PLAUR,4.220095894483086
IRF4,SIDT1,4.215988096126674
NRF1,TSPOAP1,4.210382584339951
ZBTB38,FMN1,4.187506462426556
MCTP2,TMEM241,4.179902359475278
ZBTB16,CLEC2D,4.1763252481401585
TCF7,FCGR3A,4.17088405140742
TRIB2,SIT1,4.161590485546435
JUN,IL7R,4.1612859839798775
NFAT5,TMEM176B,4.153985954792578
IRF7,H1-10,4.1412198015905535
HMGB2,DIPK1A,4.13969558066021
ODC1,RFC3,4.138042566222434
MAF,LRMDA,4.098520808898152
TCF7L2,ZFAT,4.092388015759174
HDAC8,JAKMIP2,4.09185067527492
IRF7,PCED1B,4.0863768869726105
TBX21,TCF7,4.081037274917426
ID2,ZNF91,4.0809709986165315
HLTF,RAD51-AS1,4.079099379506819
HIVEP1,NR4A1,4.067542553900353
TCF7,CX3CR1,4.05847471366934
ZBTB38,ULK4,4.058240833768019
TCF7,FGFBP2,4.053188947182415
NR3C2,LINC01278,4.0476137445767515
SP4,IFIT1,4.033749815874351
JUN,GZMB,4.015935690581132
ZBTB38,CCSER2,4.013136629357195
ZBTB16,GPRIN3,3.989693285658038
POU2F2,SLC22A15,3.988742248397858
GATA3,AHI1,3.969748704311851
KLRG1,C5AR1,3.9639533155159685
HLTF,FRY,3.938821242252441
IRF4,ADAM28,3.9332145524687263
KLRG1,CATIP,3.93219177557528
IKZF3,IL1RN,3.924371207821575
JUN,CX3CR1,3.897736252996833
ZNF107,XYLT1,3.879541710500127
TCF7,PRF1,3.8775004924080667
FOS,FCRL3,3.870175831092295
HLTF,SPOPL-DT,3.8630323285041097
ZNF569,SLC38A9,3.8578357637428984
HMGB2,UBASH3B,3.8557216245236168
ZNF91,DTX3,3.850442806614356
TCF4,RBMS3,3.8474552873916963
ZSCAN5A,KIAA0825,3.8395546758229395
TAGLN2,DENND11,3.8374293791040133
RUNX1,SOX2-OT,3.8354962155382926
ZNF626,NME8,3.820344018552835
ZHX3,STAMBPL1,3.7991830637255513
HMGB2,CDKN1C,3.7988619775263084
RPS6KA5,ENSG00000291015,3.7931462633313853
ZNF91,ENDOD1,3.779299216506369
TCF7,TBX21,3.7772398297726046
TRIB2,RSAD2,3.776166330003973
MSI2,CYLD,3.7729870309451945
TCF7L2,LYN,3.7694949339608335
KLRG1,CD8A,3.7687719985855206
ZBTB38,SCAPER,3.767539719142442
CXXC5,L3MBTL4,3.766825541112643
TRIB2,ENSG00000268081,3.763874098261021
TCF7L2,AHI1,3.762618773094512
ZNF101,SELL,3.7600810317462803
ZBTB20,STAG1,3.7589617264017807
ZBTB38,BCKDHB,3.740986461821473
KMT2A,GNG7,3.7403514241610414
TBX21,ENSG00000290548,3.729765610585746
RPS6KA5,GEN1,3.7246729187029466
HLTF,ENSG00000274422,3.721264687464571
NR3C2,VPS13A,3.7211209912138568
IRF4,UMAD1,3.708228589460096
SP140,ZSCAN5A,3.708163792833742
ZBTB38,LINC00865,3.707773384014761
FEZ1,LRMDA,3.7076402584720425
STAT4,HIP1,3.702323515582805
TCF7,ADGRG1,3.6932388758630337
PRDM1,LINC02631,3.668125554093118
TCF7L2,TRAF3IP2-AS1,3.6667131354935987
ZNF568,ZNF37BP--chr10:42513510(-),3.6646718223195425
IKZF3,SETBP1,3.662716289308726
SPATS2,ADAM28,3.660080087315474
ZBTB16,ENSG00000290853,3.657345182874052
TAGLN2,H2AC6,3.6568133546928276
POU2F2,GPHN,3.6558428860727705
ZBTB38,ATAD2,3.651966910539733
ZNF101,SOX4,3.649473679356651
ODC1,ZBTB10,3.635225720689191
TAGLN2,ENSG00000287100,3.634648891472416
FOS,IL1RN,3.6305876697709536
PRDM1,SLC22A15,3.6290922388530062
IRF4,ENOSF1,3.6240440916393295
SPATS2,ARHGEF12,3.623585286310044
HMGB2,LMO4,3.6214334948137044
JUN,PRKAR2B,3.6144753972343575
NFIA,DAB2,3.6139357211318615
ZBTB38,CEP162,3.609268892517252
NFAT5,VCAN,3.5992739171286243
TCF7,PLEK,3.5986582470542308
ZBTB16,ENSG00000293372,3.5981954461721184
NFAT5,TOM1L2,3.5965421206962245
ZBTB16,ATF7IP2,3.5944538469282854
HIVEP2,TRAF4,3.592376113841278
HLTF,ENSG00000291203,3.5816367629095436
ETS1,PADI4,3.5810189493840943
ZEB1,EIF2AK3,3.5771809540984156
TCF4,NIBAN3,3.576011651151185
ZNF75D,PID1,3.5721202593746693
GATA3,MACF1,3.5664927641755817
TAGLN2,PVT1,3.5650542929890263
DACH1,ENSG00000259363,3.5625541967414183
SOX4,IL1RN,3.555217800877429
ZBTB20,ARHGEF3,3.550827455554732
PBX4,ZNF33B,3.548540841578682
ZNF155,ZDHHC14,3.544539140633444
ETS1,IL1RN,3.54138602000242
TCF7L2,ELMO1,3.541163633607389
NFAT5,HDX,3.5405609472097046
KLRG1,GZMA,3.5399053508604084
ZNF101,ARHGAP22,3.537198750333194
NR6A1,TMTC3,3.5365277326673876
NFIA,NEXN,3.5342256161551004
KLRG1,PDE3B,3.534224860671354
FEZ1,SLC9A9,3.531889494273035
HLTF,ENTPD3-AS1,3.520669668084907
DACH1,PLA2G4A,3.517222673509527
IKZF3,ZEB2,3.5166888792043016
ZNF155,CARMIL1,3.5160390749703065
BDP1,FRMD3,3.515749265941933
TCF7,RAP1GAP2,3.513908837380333
RPS6KA5,FKTN,3.5106994291054487
ZNF831,ZNF155,3.5106109732385713
TCF7,IL32,3.5102005492732817
ZBTB38,NME7,3.506523719434738
NCALD,NFATC3,3.5046103241233446
STAT4,ULK4,3.500558138333789
ZNF107,SYNE2,3.495951470913791
RORA,LRBA,3.489441225875076
TCF4,FBXL20,3.4893091474774205
FOSB,LINC01182,3.486437409736677
TCF7,TXK,3.4856702000286592
TRIB2,IGKC,3.481839434627986
TCF7,GZMA,3.4817873121050815
HLTF,XRRA1,3.4800587363169946
HMGB2,TSEN54,3.472751233703893
STAT1,ENSG00000285534,3.4690703828437446
JUN,CXCR4,3.4651516461736733
ZNF107,ARHGAP24,3.4629453798068512
ZHX3,IGF1R,3.4621388535468562
ZNF569,SEC22A,3.461834935660334
KLRG1,TRAF3IP2-AS1,3.460263446011171
ZHX3,PIK3IP1-DT,3.450968969450577
NFATC2,GUCY1A1,3.4498710011285905
ZNF831,SEMA6A-AS1,3.447801388003251
BDP1,APP,3.44209525245431
NFAT5,HLA-DRA,3.4385377155178363
FOS,PRSS23,3.4353586531055385
IRF7,ATM,3.4345145753591177
TCF7L2,SPON2,3.434269601969024
IRF7,TSPOAP1-AS1,3.434029441908282
ZNF708,NUSAP1,3.4336340548016504
FOS,TNFAIP3,3.4329145482414782
ZNF107,RBM47,3.4301534524542148
FOXN3,DAB2,3.4294810576026387
TCF7L2,PALM2AKAP2,3.4272250197994825
ZNF107,ENSG00000308356,3.419489581124962
TAGLN2,SLFN5,3.4172036120514684
ZNF600,TXNDC5,3.4131809574682817
NFAT5,PITPNM2,3.4117475799293877
TAGLN2,MSC-AS1,3.4074892977714697
RFC3,ANK3,3.4041182758093003
RUNX3,EOMES,3.4032287090831925
KLRG1,SH2D1A,3.399887778780524
FOSB,RORA,3.3980969821937017
RUNX3,PELI1,3.3955395756037032
TBX21,ITGB1,3.394439067957549
ZNF75D,DZIP3,3.393242751310091
ZNF10,PNISR-AS1,3.3924205975151125
NR3C2,ATP10A,3.386797573823882
ZEB2,PRLR,3.386063405984908
KLRG1,TRABD2A,3.3826701555268954
RUNX3,TBX21,3.377228949167474
TCF7,MS4A7,3.3757379533209426
NFATC3,ENSG00000272908,3.375015206547304
CERS6,IFI44L,3.369489574999423
RORA,CD226,3.3653497362749447
HLTF,COX10-DT,3.363280577810304
TCF7L2,COMMD1,3.361376537592673
HIVEP2,WAKMAR2,3.3477768300348876
FOXO1,ZNF10,3.3463404935356893
TCF4,ACRBP,3.340573268053926
POU2F2,GAS2L3,3.34032788331934
CERS6,TLE5,3.3365165940306456
STAT4,BCAS3,3.335784032050698
ID2,GLCCI1,3.3354376204645217
TCF7L2,MS4A7,3.330482869474247
IRF8,CLEC10A,3.3296409715997313
ZNF331,HES1,3.327336507196859
ZNF75D,AUTS2,3.326297635115181
ZNF155,TENT5C,3.3164758351303303
ZBTB38,TTC27,3.3161474538525777
ZBTB16,PHACTR2,3.3128421526341607
RFX3,LINC00861,3.3059978661854355
PRDM1,RETREG1,3.3048652765847804
TAGLN2,BMERB1,3.2995655082216038
ZNF569,TMTC3,3.2960018995398848
TRIB2,ATP8B4,3.295928907283315
ZNF91,KIF13A,3.2957816258795707
DACH1,SIGLEC10,3.293327739222064
TCF4,THBS1,3.289622582095334
NR3C2,RAP2C-AS1,3.2890542050121963
NR3C2,TSGA10,3.288203218478433
NFAT5,SLC25A33,3.286475679299039
TCF12,BCAS3,3.2849649160099936
RPS6KA5,TLE5,3.284867220126262
NRF1,SFXN1,3.2842947091067254
IRF7,RGS2,3.2819857244573045
NR3C2,SLC25A33,3.2761092837808246
ZNF141,MS4A6A,3.2754405236703574
IRF4,BICD1,3.2748928723619235
ZNF626,LDAH,3.2667878757772573
STAT1,SAMD9L,3.266418946127824
ZEB1,TPD52,3.2573046077433045
HLTF,DOCK4,3.2571334175710125
TBX21,ZNF56P--chr19:19776000(+),3.2546192185009306
ZNF654,ENSG00000306779,3.249218692257588
MYBL1,SETBP1,3.24863042118608
TCF7,PF4,3.2460077299099988
TCF7L2,HERC2P3--chr15:20370222(-),3.2430074344523696
RUNX1,ACSL1,3.242907568697452
RORA,TRAC,3.2414359604218337
ZNF91,CDK8,3.241371010147875
NRF1,DBF4,3.2412056042005126
NFAT5,ADK,3.2368953261251643
JUN,TOX,3.236185603343603
NFAT5,RUFY2,3.234167248505462
IRF7,FOCAD,3.232208745355484
HDX,GDAP1,3.2305882668248476
ZNF568,TBC1D32,3.2277768666603026
FOXN3,GAS2L3,3.222359451768598
CLOCK,LY9,3.222132234231801
NFATC2,MBD5,3.215859764369249
HLTF,CNNM2,3.2157839208177617
ZNF33B,BCL11A,3.2157514649210857
MSI2,PDE4D,3.2121268041994293
FOS,ADGRG1,3.2066638469525346
ZNF75D,KLRF1,3.206006204755696
FOS,RUNX3,3.2038105446600023
ID2,LINC01871,3.2017580110965103
STAT4,ENDOD1,3.1992538720457695
RUNX1,PRIM2,3.1988287566219964
KLRG1,HLA-DPA1,3.197329044455857
ZNF91,MIR4435-2HG,3.193621209546021
NFATC2,ENSG00000232053,3.1925486816425517
ODC1,GCC2,3.1909650135961116
STAT1,GBP5,3.1876832211319
ZBTB38,FCRL3,3.1869314223768037
JUN,FBXL17,3.1837430422358795
ZNF600,MARCKSL1,3.1814516098012646
TRIB2,IRS2,3.178680260576025
TBX21,PRF1,3.17820569385681
SCMH1,SLC40A1,3.176065723359498
BCL11B,FCER1A,3.17378948008847
TRIB2,ZNF56P--chr19:19776000(+),3.172400267944205
ZNF10,TLR10,3.1718827009891726
TCF12,GAN,3.1664586590652135
ZEB1,MAST4,3.1650991822885675
ZNF331,SLC16A7,3.1636949824018235
TCF7L2,ARHGEF12,3.163486961085021
KLRG1,TRDC,3.160429381514308
TCF7,MCU,3.1599152041104097
TCF7,GNG2,3.1588472358631963
FOSB,CDKAL1,3.1587092452870578
FOXN3,FLT3,3.1580635704022924
ZNF626,TSHZ2,3.1506720275779165
ZNF569,ENSG00000293909,3.146963845249825
TCF4,PTGDS,3.1462203196852987
ZNF331,RAP2C-AS1,3.1456518251657095
ZNF600,TTTY14,3.1446594410142117
ZNF568,CSTPP1,3.1382447108996825
NR3C2,CASP8AP2,3.1375062565977885
RPS6KA5,DAAM1,3.1335091023013213
KLRG1,MMS22L,3.1329259673458933
ZSCAN5A,DOCK4,3.132778578013503
ZNF33B,KPNA5,3.130766602246451
ZNF37A,RFX3,3.1292476996886887
TAGLN2,H2BC4,3.1286692942338794
ZEB2,ZGRF1,3.128430279834946
TCF7,MTMR1,3.125900440993321
ZNF141,MINDY2,3.1198834813100214
KLRG1,SOX2-OT,3.1173472279822323
TCF7L2,GCNT2,3.116525740229601
NR3C2,CCDC26,3.1119591642337734
IRF1,HLCS,3.1086819074899528
BACH2,FLNB,3.108002933331348
HLTF,CCL3L3,3.1054755441881094
ARID5B,RGS1,3.097278904999789
ARID5B,ARHGAP22,3.0965532980175254
ZHX3,NSMCE2,3.095833369104489
IKZF3,FAM241A,3.094496869579503
IRF7,CD14,3.091240518455408
TCF7L2,UICLM,3.0912222009245474
RFC3,NUBPL,3.0907434528877507
TBX21,GZMH,3.0877408712055794
HDAC8,PATJ,3.087473349623273
STAT1,FOCAD,3.087147849543296
NFIA,HES1,3.0837832969905947
TBX21,IRF1,3.0832747133132914
NFATC3,ATP10A,3.082039925893005
ID2,RFX3-DT,3.074359113980581
ZNF654,CLOCK,3.0711887774956255
ZNF107,CD14,3.0684581737701175
NRF1,ZHX2,3.066325529265076
TRIB2,SIMC1,3.06565119860626
ZBTB16,CD8A,3.0614396272959405
GATA3,ENSG00000274422,3.0581411086558377
NFIA,DISP1,3.0565936133575726
TCF7,COMMD10,3.056537121020577
TBX21,GZMB,3.054733218503783
JUN,ADGRG1,3.053728049910596
STAT4,KIF20B,3.0459161102469703
ZNF569,CAMKMT,3.044193232001383
NRF1,DZIP3,3.042084311248232
HLTF,ATAD2,3.0418194452178255
CLOCK,LONRF3,3.0413904499730657
MSI2,CCDC91,3.040285576695655
TCF7L2,SFMBT1,3.038151078397638
HIVEP2,BTG3,3.035578548793703
IRF7,DPH6,3.032309062523479
ZNF33B,LMO4,3.031715777679263
IRF7,GPR174,3.024177622337227
TCF7,PRSS23,3.017392047087821
ZHX2,SIMC1,3.0145137566836375
TCF7L2,ZNF600,3.0121210522741313
TCF7,OXNAD1,3.00907375857483
IRF4,SERPINF1,3.007554288787294
POU2F2,VOPP1,3.006864761917224
RFC3,CROCCP3--chr1:16458753(-),3.005143882756976
TFDP2,TLR10,3.0049576634425605
ZBTB20,MLLT6,3.0010646762068576
ID2,KLRD1,2.9998268012718983
SPATS2,SERINC5,2.996176537753275
HLTF,BCKDHB,2.995250848965971
KLRG1,CST7,2.9936101479014394
FOS,GZMB,2.991816799586999
ZEB2,TRIB2,2.991460086630958
NR3C2,SAV1,2.9899436488706748
STAT4,MAFB,2.98821923446854
RFX7,ENSG00000272908,2.9879660672247614
IRF4,PGM2L1,2.987950825692672
PRDM1,HLA-DRA,2.985979057963189
RFX3,PDSS2,2.9850902156108994
FOS,TEX14,2.9835194160031526
ZNF75D,DPYD,2.9826955953284835
JUN,C1orf21,2.9804843707627757
ZBTB38,NFKBIA,2.9788154764649506
ZNF568,SLC38A9,2.977589596503698
NRF1,PTGDR,2.976975602349361
JUN,PRR5L,2.9758841490346044
STAT4,PHTF2,2.9750470938104265
FOSB,RGS1,2.9744788242940308
HSPA5,ENSG00000301476,2.971927957518574
TRIB2,LINC01215,2.9687018594425925
ZBTB16,SNHG14,2.9670404652809066
TRPS1,HDAC8,2.9668948101826067
ZSCAN30,IMMP2L,2.9625141730771096
CEBPD,CLEC10A,2.9608945491225147
MSI2,TBC1D32,2.960706428408722
PRDM1,TPM1,2.9580390490920987
RFC3,TMTC2,2.953702654906821
NFAT5,CPLANE1,2.9535794973957903
ZSCAN30,ADGRG5,2.9523218520541015
ZNF107,RRAGC-DT,2.952091059824636
HLTF,S100A12,2.9514378994320145
ID2,PRDM1,2.9510563503083493
STAT4,FARS2,2.9482719159304507
TCF7,RCAN3,2.946832432701818
NFATC3,ZBTB20,2.946497826462963
ZNF37A,HEG1,2.946259795719866
ETS1,ATP8B4,2.9443177707793047
IRF8,LINC00865,2.9438871173429177
BDP1,SIGLEC10,2.9402208329278734
NR6A1,EREG,2.938847308984461
TCF7,RGCC,2.9382268906827793
BACH2,CRADD,2.9346357317981675
TCF4,SLC2A13,2.933663464234762
NFAT5,HLA-DPB1,2.9327921476899648
TRAF4,PLEKHA5,2.9307558332759074
ZNF626,ZFYVE28,2.9288725395378448
CLOCK,TRAF5,2.9279937289844553
KLF12,POU2F2,2.925860398109894
TBX21,IL7R,2.925860015433451
SP4,PTGS1,2.924291754583432
ZNF654,MYO1E,2.923165174556272
ZHX3,ATXN1,2.9203958293403733
GATA3,EHBP1,2.9200522872787475
NRF1,DAB2,2.919910132912604
BDP1,KIFAP3,2.9184955878801593
LCORL,NME7,2.918314051063097
TBX21,ADGRG1,2.918078285948378
ZBTB10,ZNF107,2.9170719638222025
TBX21,C12orf75,2.9133447731017523
ZNF831,GFOD1,2.9125850785141534
ARID5B,IGKC,2.9120151881569307
ID2,CPLANE1,2.911184529359632
ZBTB38,CHD7,2.9111766165555815
ZNF33B,FAM222B,2.9107470772037476
JUN,EGR1,2.9035045842128047
TCF7L2,PELATON,2.8999124876822444
ZEB1,IFI6,2.898627695469785
LCORL,PAM,2.897941239773043
PRDM1,AOPEP,2.8966986813289006
GATA3,ITM2A,2.8959363306997497
PBX4,RUNX3,2.8944907082441
RPS6KA5,LINC01588,2.892923453088525
RFC3,VTI1A,2.89011351246611
TCF4,SLC40A1,2.887591187753151
CEBPD,KLRB1,2.8873614669704373
ZNF568,STMN1,2.8870255605288784
TCF7L2,FRMD3,2.8853214265519362
NFIA,SLC40A1,2.8827142790750604
RFX3,ZNF75D,2.8819911645716294
RFX3,MBTD1,2.880859236307144
KMT2A,ST3GAL3,2.878517805480594
IKZF2,MSI2,2.877560447106128
EGR1,HES1,2.8767744153825854
TBX21,FGFBP2,2.8712773572014783
ZBTB20,HERC2P3--chr15:20370222(-),2.8707937608306184
NFATC2,NRGN,2.870406359162057
CLOCK,IFIT2,2.8688736023909165
GATA3,SLC12A2-DT,2.8688708024578506
JUN,FCGR3A,2.865901694772465
RORA,MX1,2.8656061875547882
ZBTB20,MYO1D,2.86501932337406
RPS6KA5,INPP4B,2.864133030598045
ZNF155,RGS2,2.8637287120504524
ZBTB38,MTAP,2.8637088687896872
ZBTB38,LMNA,2.8632434660991994
NCALD,BTRC,2.8613398662717833
NFIA,ENSG00000297373,2.8608035346508776
HDAC8,TPD52,2.8602539327521903
HIVEP2,ACRBP,2.8592581736995646
MCTP2,PITPNC1,2.8592009804336236
FEZ1,TESK2,2.8588664539621
NFIA,MYO1D,2.858474825423812
ZNF107,VCAN,2.8575925830539917
HMGB2,PTGS1,2.8571199703287875
ZBTB38,LINC01278,2.8567364011945577
NCALD,FHIT,2.856353363658725
NR6A1,UICLM,2.856248382035493
SP4,CD38,2.8560248532492847
KLRG1,PRKN,2.8559357410404163
RUNX1,MYO1E,2.8536666213058175
TCF7,ARL4C,2.85190417144042
TCF7L2,CEP250-AS1,2.8495279095445363
NFATC3,DAAM1,2.8489295030624673
TCF7,PLA2G12A,2.8487738785198173
SPATS2,IFIT3,2.8485725073254518
TCF7,VWA8,2.846438339860428
FEZ1,LRRCC1,2.845036350732933
SPATS2,SLC49A4,2.844281227018179
POU2F2,ERCC6L2-AS1,2.839992633424403
JUN,OPTN,2.8391962913619304
HLCS,HIVEP1,2.8343467465581758
ZNF37A,ARHGAP6,2.8342147895578265
RFX3,MED13L,2.8290825205213928
HES1,ZNF331,2.827180449213033
FOS,EGR1,2.826874650279778
ZNF569,UBE2E2,2.8208224355958667
LEF1,ANO10,2.8188099802707876
PRDM1,CMIP,2.8176691269022793
ZHX3,NAMPT,2.8154870671823335
ZNF407,C3orf20,2.8154640440442544
NR3C2,APP,2.8141607434954894
FOS,FGFBP2,2.8124889898226284
HIVEP2,TC2N,2.811533106698594
ZBTB38,TENT5C,2.811494602594573
HDAC8,ELP4,2.810476548931279
KMT2A,PPM1N,2.810110651808697
ZBTB38,LTB,2.80971224159977
GATA3,SLFN13,2.809073403342952
HDAC8,STRBP,2.8083092561504195
ZNF831,ZGRF1,2.806722744839249
NFATC3,HERC5,2.8059567811329367
TCF12,CENPP,2.805745924949824
TCF7,TGFBR1,2.805655196451428
ZNF37A,FAM110A,2.8052979599031556
KLRG1,STOM,2.805148007168057
ZHX3,MS4A7,2.804840400144709
ZNF141,CISH,2.8035583410606493
KMT2A,HIVEP2,2.803279938909951
TCF4,ATP9B,2.8031110922202247
ZNF544,ZNF33B,2.8029206830222164
ZNF107,FBXO33,2.8019913218976864
ZSCAN30,FOXN3,2.801890214258449
TCF7L2,GAB2,2.7992661556319884
RORA,ATF7IP2,2.7968691904908547
RUNX3,SERPINF1,2.7956908874576385
JUN,GUCY1A1,2.794560043544658
TCF7L2,PKD2,2.7932542644058826
TRAF4,UGCG,2.7929093929738023
BCL11B,SSX2IP,2.7904863696632383
FOXP1,SCAI,2.7893679024587605
SPATS2,ENSG00000290548,2.7883551170522565
ZBTB10,CXCL8,2.7882318205607763
ZNF568,AFF3,2.7875959097805234
TCF7L2,IPCEF1,2.7873590206979197
RFC3,APOLD1,2.7873127275718943
NFATC2,SLC39A8,2.7872598686439014
JUN,H4C3,2.7840107291719733
HOXB2,DTNBP1,2.783603332353722
HMGB2,KIF20B,2.782898279150816
SP4,H1-0,2.7795079205364956
ZEB2,ENSG00000306779,2.7791641050453864
FOSB,NFKBIA,2.777957408387616
ID2,RGS1,2.7747766574804134
FOXN3,CSTPP1,2.7740210839703723
RORA,CAMK4,2.771480711297208
ZBTB20,SLC40A1,2.769721272816693
ZNF37A,H1-0,2.768518397813136
FEZ1,APOBEC3A,2.767857099165374
ZNF91,FRY,2.7677622741240566
ZBTB10,ZBTB20,2.7655734916759687
ZBTB16,PDE7A,2.764975893728163
NR3C2,RETREG1,2.7632813128159714
FOS,CXCR4,2.7630098583968024
MYBL1,SPATS2L,2.7620285189863147
TBX21,HOPX,2.761878863139261
ZNF33B,ENOX2,2.7599912415227115
ZSCAN30,ZBTB20,2.7586148815094087
HIVEP2,BRCA2,2.7564061443532726
ZNF101,SNX25,2.7552148420198916
TCF7,CST7,2.754339342189372
TCF7,F2R,2.7529499650277534
ZNF600,SEMA3C,2.752682725131465
SP4,HLA-DQA1,2.7523676659680025
FOS,DUSP2,2.752276078613949
ZBTB38,ANKRD26,2.7495738133781154
SCMH1,SESN3,2.748327382046635
NR4A1,POLG2,2.7467551921837563
FOXN3,KIF9-AS1,2.7428332056464764
TCF7,SYNE1,2.739880893039551
KLF12,SIGLEC1,2.732330137458912
TRIB2,HELB,2.7297251087322456
FOSB,FARS2,2.7295485779724347
ZBTB16,LINC00649,2.7271296207660205
BDP1,TASP1,2.7270768351695094
IKZF3,MAF,2.726764229047912
NFATC2,CARMIL1,2.7262368725115884
ID2,THEMIS,2.7258728288085496
MAFB,RAB33B-AS1,2.725287120702394
ZNF75D,NRF1,2.7246230754553147
ZBTB10,ZNF133,2.724007195234474
BDP1,UBA6-DT,2.7237397388815308
MSI2,IRF4,2.7207337260474325
RPS6KA5,ENSG00000268081,2.7200139416037157
ZBTB38,ZNF37BP--chr10:42513510(-),2.7198442441033333
FOS,TCF7,2.71935882624948
ZNF37A,BCKDHB,2.7173784708433923
TCF7,TOX,2.716971930860513
BACH2,LST1,2.7168981379106194
CEBPD,PTPN13,2.716474784580229
NFATC2,STK39,2.7145351707902674
STAT1,HELB,2.7133135410239695
RFX3,ENSG00000293497,2.712762632789797
PRDM1,MSR1,2.7114982354725483
ZNF33B,PACS1,2.710803950870062
ID2,TENT5C,2.7106289083771524
ZNF654,PARVB,2.709825936865164
HMGB2,SLC25A33,2.709795366088615
BDP1,MAML3,2.7089931302393144
ID2,BCL2,2.708400096728198
KLRG1,LIMA1,2.707407788908133
CXXC5,PLAC8,2.7059305950456274
HIVEP2,ENSG00000290548,2.705182517945142
ID2,MGAT5,2.704702408822542
RFC3,NEK1,2.7037289165315834
TRPS1,ARL15,2.702674736849191
STAT4,STON2,2.6992385102278704
ZBTB38,HCG18,2.6983175489428612
ZNF544,ARHGAP22,2.69750122146766
TCF7,BTG2,2.6964916045137843
TBX21,BCL11A,2.696214226981371
